model,epoch,metric,value
uniform_pm_1nm__more_feature,77,internal_validation_R2,0.996140903817437
uniform_pm_1nm__more_feature,78,internal_validation_R2,0.9961485496874702
uniform_pm_1nm__more_feature,79,internal_validation_R2,0.9961975801778415
uniform_pm_1nm__more_feature,80,internal_validation_R2,0.9961957580149763
uniform_pm_1nm__more_feature,81,internal_validation_R2,0.9962143903757484
uniform_pm_1nm__more_feature,82,internal_validation_R2,0.9962549935942329
uniform_pm_1nm__more_feature,83,internal_validation_R2,0.9962866430889362
uniform_pm_1nm__more_feature,84,internal_validation_R2,0.9963035737616305
uniform_pm_1nm__more_feature,85,internal_validation_R2,0.9963385898968942
uniform_pm_1nm__more_feature,86,internal_validation_R2,0.9963425204234896
uniform_pm_1nm__more_feature,87,internal_validation_R2,0.9963449597261559
uniform_pm_1nm__more_feature,88,internal_validation_R2,0.9963433438723749
uniform_pm_1nm__more_feature,89,internal_validation_R2,0.996401622884017
uniform_pm_1nm__more_feature,90,internal_validation_R2,0.9964041620264679
uniform_pm_1nm__more_feature,91,internal_validation_R2,0.9963322123350301
uniform_pm_1nm__more_feature,92,internal_validation_R2,0.9963052041116159
uniform_pm_1nm__more_feature,93,internal_validation_R2,0.9964621039217977
uniform_pm_1nm__more_feature,94,internal_validation_R2,0.996497436663663
uniform_pm_1nm__more_feature,95,internal_validation_R2,0.9964976760918773
uniform_pm_1nm__more_feature,96,internal_validation_R2,0.9964821534919608
uniform_pm_1nm__more_feature,97,internal_validation_R2,0.9964995677919752
uniform_pm_1nm__more_feature,98,internal_validation_R2,0.996563021048423
uniform_pm_1nm__more_feature,99,internal_validation_R2,0.9965629364959407
uniform_pm_1nm__more_feature,100,internal_validation_R2,0.9965211446646663
uniform_pm_1nm__more_feature,101,internal_validation_R2,0.9966150070454525
uniform_pm_1nm__more_feature,102,internal_validation_R2,0.996599097930671
uniform_pm_1nm__more_feature,103,internal_validation_R2,0.9966052945349615
uniform_pm_1nm__more_feature,104,internal_validation_R2,0.9966524920500436
uniform_pm_1nm__more_feature,105,internal_validation_R2,0.996652746630399
uniform_pm_1nm__more_feature,106,internal_validation_R2,0.9966423125349062
uniform_pm_1nm__more_feature,107,internal_validation_R2,0.9966877238476295
uniform_pm_1nm__more_feature,108,internal_validation_R2,0.9966829514014836
uniform_pm_1nm__more_feature,109,internal_validation_R2,0.9967001564776411
uniform_pm_1nm__more_feature,110,internal_validation_R2,0.9967483814247061
uniform_pm_1nm__more_feature,111,internal_validation_R2,0.9966741521566936
uniform_pm_1nm__more_feature,112,internal_validation_R2,0.9967686788642384
uniform_pm_1nm__more_feature,113,internal_validation_R2,0.9966787723220656
uniform_pm_1nm__more_feature,114,internal_validation_R2,0.9968070993702962
uniform_pm_1nm__more_feature,115,internal_validation_R2,0.9968011908498555
uniform_pm_1nm__more_feature,116,internal_validation_R2,0.9968067768556667
uniform_pm_1nm__more_feature,117,internal_validation_R2,0.9968529140301494
uniform_pm_1nm__more_feature,118,internal_validation_R2,0.996726287422235
uniform_pm_1nm__more_feature,119,internal_validation_R2,0.9968181088825251
uniform_pm_1nm__more_feature,120,internal_validation_R2,0.9968723970917777
