wavelength_um,reflectance_original,reflectance_filtered
0.20084004200210012,0.8209341352914524,0.6225245594978333
0.20086004300215013,0.8160270564506462,0.6226634979248047
0.2008800440022001,0.8106245766337721,0.6227158904075623
0.20090004500225012,0.8046692581706921,0.6226760745048523
0.20092004600230012,0.7980954851804685,0.6225460767745972
0.20094004700235013,0.790828098840109,0.6223353743553162
0.20096004800240014,0.7827807917876736,0.6220605373382568
0.20098004900245015,0.773854224034074,0.6217437386512756
0.20100005000250012,0.7639338216978111,0.621411144733429
0.20102005100255013,0.7528872233297742,0.6210907101631165
0.20104005200260014,0.7405613495181023,0.6208099126815796
0.20106005300265015,0.7267790965850548,0.620593249797821
0.20108005400270015,0.7113357040912485,0.6204602718353271
0.20110005500275016,0.6939949348204502,0.6204238533973694
0.20112005600280014,0.6744853612399269,0.620488703250885
0.20114005700285015,0.6524973141821429,0.6206512451171875
0.20116005800290016,0.6276814797765349,0.6209063529968262
0.20118005900295016,0.5996508192902099,0.6212558746337891
0.20120006000300017,0.5679885537487301,0.621575653553009
0.20122006100305018,0.5322665412434439,0.6218364238739014
0.20124006200310016,0.4920805841067935,0.622018575668335
0.20126006300315016,0.44711195235406476,0.6221134662628174
0.20128006400320017,0.39722708485409297,0.6221228837966919
0.20130006500325018,0.3426282251971511,0.6220580339431763
0.20132006600330019,0.2840626907405434,0.6219374537467957
0.20134006700335016,0.22308066568178359,0.6217842102050781
0.20136006800340017,0.1622924932171516,0.6216228604316711
0.20138006900345018,0.10551437695156618,0.6214768886566162
0.2014000700035002,0.05762799519368502,0.6213656067848206
0.2014200710035502,0.02397854030570161,0.6213028430938721
0.2014400720036002,0.009283784642224013,0.6212952136993408
0.20146007300365018,0.01633461275525705,0.6213420033454895
0.2014800740037002,0.04505086726545217,0.6214355826377869
0.2015000750037502,0.09241186095780421,0.6215626001358032
0.2015200760038002,0.15332766543564139,0.6217058897018433
0.2015400770038502,0.2219954766924916,0.6218464374542236
0.20156007800390022,0.2931213330419955,0.6219656467437744
0.2015800790039502,0.3626298809779485,0.6220476031303406
0.2016000800040002,0.4278395819946573,0.6220806837081909
0.2016200810040502,0.4872887497585142,0.6220588684082031
0.20164008200410022,0.5404217309343404,0.6219813823699951
0.20166008300415023,0.5872752775326509,0.6218171715736389
0.20168008400420023,0.628227825534074,0.6216591000556946
0.2017000850042502,0.6638238531282281,0.6215195059776306
0.20172008600430022,0.6946622770481475,0.6214073300361633
0.20174008700435023,0.7213316246107646,0.621327817440033
0.20176008800440023,0.7443762448507809,0.6212828755378723
0.20178008900445024,0.7642816843985949,0.6212710738182068
0.20180009000450025,0.7814711356993851,0.6212886571884155
0.20182009100455023,0.79630779959922,0.6213298439979553
0.20184009200460024,0.8091000402038766,0.6213878989219666
0.20186009300465024,0.8201075306955999,0.6214556097984314
0.20188009400470025,0.8295474057808787,0.6215261220932007
0.20190009500475026,0.8375999225425945,0.6215930581092834
0.20192009600480026,0.8444134090373969,0.6216511726379395
0.20194009700485024,0.850108430712556,0.621696412563324
0.20196009800490025,0.8547811795916489,0.6217259764671326
0.20198009900495026,0.8585061218179858,0.6217381358146667
0.20200010000500027,0.8613379438721441,0.6217324733734131
0.20202010100505027,0.8633128271960236,0.6216916441917419
0.20204010200510025,0.8644490603337686,0.621624231338501
0.20206010300515026,0.8647469692412175,0.6215585470199585
0.20208010400520027,0.8641881099428864,0.6215032339096069
0.20210010500525027,0.8627336213036214,0.6214655637741089
0.20212010600530028,0.8603215756647943,0.6214504241943359
0.2021401070053503,0.8568630858738493,0.6214601993560791
0.20216010800540027,0.8522368209248152,0.6214947700500488
0.20218010900545028,0.8462814383871671,0.6215513944625854
0.20220011000550028,0.838785246558282,0.6216251850128174
0.2022201110055503,0.8294721479637213,0.6217096447944641
0.2022401120056003,0.8179825772488345,0.6217973232269287
0.2022601130056503,0.8038477391996541,0.6218805313110352
0.20228011400570028,0.7864550463286516,0.6219518780708313
0.2023001150057503,0.7650024856388032,0.6220048666000366
0.2023201160058003,0.7384403647055995,0.6220345497131348
0.2023401170058503,0.7054021599897321,0.6219480633735657
0.2023601180059003,0.6641359997424091,0.6218361854553223
0.20238011900595032,0.6124736330671342,0.6217193603515625
0.2024001200060003,0.5479328268488031,0.6216024160385132
0.2024201210060503,0.4681715233158809,0.6214896440505981
0.20244012200610031,0.3722144980706661,0.6213846206665039
0.20246012300615032,0.26302776149103557,0.6212906241416931
0.20248012400620033,0.15148590004201304,0.6212104558944702
0.20250012500625034,0.05923958486891106,0.621146559715271
0.20252012600630032,0.013995765447921854,0.621100902557373
0.20254012700635032,0.033632079856643154,0.6210750341415405
0.20256012800640033,0.11180347524363352,0.6210696697235107
0.20258012900645034,0.22292333895302835,0.621084988117218
0.20260013000650035,0.3401734530719463,0.6211255192756653
0.20262013100655035,0.4468785693323033,0.621242105960846
0.20264013200660033,0.536667566824669,0.6213448643684387
0.20266013300665034,0.6092581664207644,0.6214307546615601
0.20268013400670035,0.6668710595685924,0.6214980483055115
