PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,PC_11,PC_12,PC_13,PC_14,PC_15,PC_16,PC_17,PC_18,PC_19,PC_20,PC_21,PC_22,PC_23,PC_24,PC_25,PC_26,PC_27,PC_28,PC_29,PC_30,PC_31,PC_32,PC_33,PC_34,PC_35,PC_36,PC_37,PC_38,PC_39,PC_40,PC_41,PC_42,PC_43,PC_44,PC_45,PC_46,PC_47,PC_48,PC_49,PC_50,PC_51,PC_52,PC_53,PC_54,PC_55,PC_56,PC_57,PC_58,PC_59,PC_60,PC_61,PC_62,PC_63,PC_64,PC_65,PC_66,PC_67,PC_68,PC_69,PC_70,PC_71,PC_72,PC_73,PC_74,PC_75,PC_76,PC_77,PC_78,PC_79,PC_80,PC_81,PC_82,PC_83,PC_84,PC_85,PC_86,PC_87,PC_88,PC_89,PC_90,PC_91,PC_92,PC_93,PC_94,PC_95,PC_96,PC_97,PC_98,PC_99,PC_100
-0.5516838,3.1945152,-3.7763774,2.240155,1.560596,4.5184474,0.2330836,2.295161,0.5577854,-2.390391,2.1606355,0.40072376,-0.22707184,2.4290142,-1.0602411,0.70315266,0.47886622,0.6494838,0.9805994,-0.6728631,1.7431432,0.9568044,2.5559003,0.3448575,0.15926339,-0.5005334,-0.0709378,-0.8178089,-0.46827585,1.4371543,-0.6928139,0.80730647,-0.21801929,0.08778704,0.47465456,-0.6245112,0.34947994,-0.14908175,-0.30973852,0.30910134,0.31494936,-0.42399645,-0.10494537,0.36158386,0.051983148,-0.430589,0.22769976,-0.46540475,0.36761534,0.2696985,0.038403958,0.03946663,0.026423577,-0.38514328,-0.42167494,0.49049765,0.30966517,-0.17885572,0.107819974,-0.09004309,-0.40626493,0.11509545,0.4382841,-0.043273147,0.15976678,-0.044070903,0.51530087,-0.1006688,0.6038803,-0.027532477,-0.46593106,0.20459923,0.24453235,-0.20331079,0.06647091,0.5945075,0.30879253,-0.057748724,0.04276761,-0.17521735,-0.004452114,0.09385862,0.10622962,-0.21096134,0.14587592,-0.11341656,0.16620106,0.18956889,0.14578596,-0.070706084,0.27519286,-0.25537553,0.11788115,0.004871159,0.17442466,0.114844784,0.20735678,-0.15894838,0.118293725,-0.34674653
-0.56107223,3.1768596,-3.8461645,2.32324,1.5057957,4.544556,0.50916785,2.065453,0.55466795,-2.506563,2.2170813,0.34087807,-0.36571074,2.3615875,-1.1070203,0.51777554,0.42090422,0.76339644,1.1194935,-0.829615,1.6479286,0.9782138,2.5827556,0.5285642,0.33533227,-0.43062276,-0.07895022,-0.6157858,-0.46561807,1.3454201,-0.6764674,0.8557417,-0.21508518,0.081355944,0.50247735,-0.63164544,0.28961584,-0.12714122,-0.26100206,0.294426,0.2178712,-0.47787774,-0.08818515,0.38828376,0.10108021,-0.38058054,0.29465047,-0.46597406,0.29919758,0.30792117,0.032209482,0.02489293,0.049216826,-0.3082224,-0.4253424,0.49396056,0.31527308,-0.19034553,0.115527526,-0.12298646,-0.41448367,0.13535163,0.4166879,-0.06369933,0.1357034,-0.06238024,0.47266495,-0.068342015,0.5872155,-0.05752598,-0.5105484,0.15516418,0.23391175,-0.23505661,0.0933083,0.5608842,0.3342421,-0.019850966,0.016080368,-0.17593743,0.016701784,0.10685195,0.13086489,-0.21932313,0.13870353,-0.11028917,0.17591074,0.13726406,0.08679665,-0.10105251,0.29739255,-0.31069863,0.115750626,0.008554856,0.18325584,0.10989865,0.24963179,-0.17163865,0.14335492,-0.36650532
-0.57075083,3.1594384,-3.9004273,2.4049003,1.4496936,4.5698094,0.7894234,1.8275452,0.5535139,-2.6033485,2.2750318,0.2821493,-0.5058391,2.2909,-1.1377487,0.33898327,0.3600685,0.87695307,1.2557541,-0.9853275,1.536876,1.0123289,2.5933597,0.71940404,0.5065272,-0.3560807,-0.08763982,-0.40911147,-0.44695237,1.2421536,-0.6585672,0.89968526,-0.21358734,0.07304944,0.51300234,-0.6305953,0.21957639,-0.09765191,-0.20069961,0.28276807,0.11674942,-0.520357,-0.08073344,0.40710786,0.14732528,-0.331802,0.3712116,-0.44690362,0.23102814,0.3354802,0.026240114,0.017853018,0.06897019,-0.21236503,-0.42362472,0.48335975,0.30869707,-0.1887311,0.12350598,-0.15460315,-0.41395292,0.16217174,0.38623106,-0.08416499,0.09561007,-0.07456489,0.41209987,-0.03160882,0.56146395,-0.08402858,-0.53874654,0.10954671,0.21423115,-0.2780964,0.118004404,0.50957394,0.34711617,0.02416959,-0.0018532872,-0.17096058,0.041137826,0.119787574,0.15229645,-0.22313106,0.13392177,-0.106391504,0.18653327,0.082725726,0.030443301,-0.1284186,0.31152233,-0.36010945,0.11570498,0.0049440106,0.18104227,0.10301211,0.27550653,-0.17629965,0.16099331,-0.36866185
-0.5802835,3.1425807,-3.9354372,2.484864,1.3924717,4.5937834,1.0688785,1.5829148,0.5542673,-2.6795697,2.333664,0.22559905,-0.64514333,2.2172441,-1.1523451,0.17353925,0.29708937,0.98622054,1.3867213,-1.1353036,1.4129715,1.0564519,2.585535,0.9147283,0.6688335,-0.2781168,-0.09821096,-0.20264095,-0.41379437,1.1293797,-0.639133,0.9387173,-0.21286088,0.062365983,0.5067268,-0.6210302,0.14228427,-0.061584342,-0.13156492,0.27517873,0.015370486,-0.54815936,-0.08258001,0.41780162,0.18915176,-0.28683603,0.45371538,-0.40920472,0.16475984,0.352404,0.02041452,0.019592825,0.084272854,-0.10202696,-0.41569746,0.45988888,0.29007813,-0.17311439,0.13161224,-0.1840985,-0.40474096,0.19465555,0.34753966,-0.10498952,0.04089739,-0.07999786,0.33491027,0.008823419,0.52866226,-0.104420535,-0.5494561,0.069137596,0.18607564,-0.32984525,0.13947923,0.4438759,0.34623557,0.07289162,-0.009487424,-0.16175033,0.06759591,0.1326417,0.17067166,-0.22233814,0.13315326,-0.101784736,0.1973342,0.029126108,-0.022250997,-0.14981858,0.31543738,-0.4010129,0.11732523,-0.006753356,0.16661711,0.09374264,0.28290018,-0.17188801,0.17027259,-0.35347936
-0.5891217,3.1264763,-3.9463189,2.5629127,1.3343993,4.6162033,1.3422761,1.3331416,0.5565386,-2.734166,2.3922336,0.1724714,-0.78104854,2.1409593,-1.1509786,0.029249161,0.23262414,1.0867503,1.5092219,-1.2739301,1.2793993,1.1076216,2.5571156,1.1113578,0.8181751,-0.1980194,-0.11203646,-0.0020355918,-0.3679343,1.0097775,-0.61819524,0.97273374,-0.21202785,0.048629392,0.48555,-0.60297656,0.061346382,-0.020358445,-0.05714149,0.27225694,-0.08202897,-0.55859643,-0.09299283,0.42051932,0.22479051,-0.24857256,0.53742194,-0.35501647,0.102334015,0.3593681,0.014977094,0.030845005,0.093932465,0.017000414,-0.40118447,0.42580003,0.26016232,-0.14396131,0.1398719,-0.2106292,-0.38747403,0.23115194,0.30158055,-0.12644112,-0.025593003,-0.0783874,0.24369349,0.052254822,0.4914677,-0.11626316,-0.54296076,0.034740664,0.15082258,-0.38630617,0.15680139,0.36847773,0.33112866,0.12452117,-0.005755889,-0.14984868,0.09472007,0.1453922,0.18662375,-0.21753213,0.13719876,-0.09678068,0.20764534,-0.02016796,-0.07094175,-0.16244103,0.30796504,-0.43127754,0.119612165,-0.026437547,0.13985738,0.08174369,0.27154642,-0.15804763,0.17083997,-0.3230187
-0.59655845,3.1112297,-3.9270816,2.638927,1.275836,4.6371655,1.6044178,1.0799811,0.5595875,-2.76623,2.4503095,0.124291,-0.91081524,2.0625312,-1.1340151,-0.08529705,0.16718754,1.1738324,1.6195225,-1.3948857,1.1394801,1.1628529,2.506194,1.3055823,0.95057094,-0.11710907,-0.1305854,0.18635248,-0.31127527,0.8866089,-0.59583557,1.0020751,-0.21005939,0.031114642,0.4527269,-0.5770304,-0.019037362,0.024173832,0.018298918,0.27408418,-0.17096701,-0.54987764,-0.11052344,0.4158195,0.25231355,-0.22015311,0.6167089,-0.28745025,0.04587569,0.35750282,0.010448302,0.051762808,0.096931174,0.1380716,-0.38034254,0.38403475,0.22033213,-0.10312658,0.14854616,-0.23328164,-0.3633186,0.26931083,0.24955021,-0.14843242,-0.09980076,-0.069756486,0.14234617,0.09800025,0.45299533,-0.117552646,-0.52090037,0.0065086917,0.11056424,-0.4422881,0.16923474,0.2890694,0.30203998,0.17700024,0.009782846,-0.13686188,0.12104594,0.15810151,0.20125087,-0.20999478,0.1458949,-0.09191066,0.21683456,-0.061784282,-0.11588001,-0.16400406,0.28904465,-0.4493776,0.12112893,-0.05312103,0.10178962,0.066902794,0.24314946,-0.13529755,0.16304988,-0.28104582
-0.6017221,3.096924,-3.8709726,2.7129147,1.2172173,4.657322,1.8504298,0.82541144,0.5623834,-2.775062,2.5079913,0.082846284,-1.031718,1.9826596,-1.1019628,-0.1613425,0.10116787,1.2429078,1.7135264,-1.4915991,0.99666244,1.2193284,2.4313443,1.4933385,1.0623279,-0.03667669,-0.15529919,0.35584956,-0.2457081,0.7635375,-0.5722022,1.0275229,-0.20587176,0.009202886,0.4126203,-0.5444506,-0.094340965,0.06981334,0.090040855,0.28020358,-0.24704692,-0.5213816,-0.1330902,0.40463927,0.26978967,-0.20473295,0.6854238,-0.21039341,-0.002478905,0.34821677,0.007426983,0.08186384,0.09248352,0.25434357,-0.35413182,0.33782876,0.17262669,-0.053749695,0.15815148,-0.25106436,-0.3338993,0.30622333,0.19269314,-0.17020737,-0.17683208,-0.054423563,0.03588642,0.14535192,0.41651204,-0.10701184,-0.48608866,-0.01602848,0.06793103,-0.49184346,0.17630292,0.21172026,0.25999779,0.2281441,0.03675757,-0.1243696,0.14504007,0.17097212,0.21593235,-0.20155062,0.15813035,-0.08780707,0.22423238,-0.092626,-0.15770692,-0.15317155,0.25995094,-0.454514,0.120253384,-0.0849906,0.054645423,0.049470022,0.20135945,-0.10512033,0.1480223,-0.23277117
-0.6036439,3.083669,-3.7714012,2.7850068,1.1589984,4.677855,2.075994,0.57160497,0.563732,-2.760188,2.565911,0.050045073,-1.1413044,1.9022377,-1.0554211,-0.19101167,0.03491634,1.2901013,1.7872525,-1.5579596,0.8545334,1.2745125,2.3317995,1.6705649,1.1502331,0.042072743,-0.18738836,0.5000936,-0.17305103,0.64430386,-0.54750305,1.0501643,-0.19846614,-0.017475393,0.3701937,-0.50707483,-0.16017868,0.11418103,0.15341032,0.289671,-0.30639973,-0.4738181,-0.15815222,0.38825485,0.27554306,-0.20505089,0.73743844,-0.12826084,-0.040826134,0.33308834,0.0063344366,0.11999658,0.08017915,0.35950086,-0.3241534,0.29037505,0.11970286,2.559973e-05,0.16940425,-0.2629469,-0.30114162,0.33869624,0.1321299,-0.19018255,-0.25149664,-0.032992676,-0.069975786,0.19353418,0.3850346,-0.08435943,-0.44214085,-0.0338282,0.025776677,-0.528919,0.17786975,0.1421575,0.20693803,0.27579486,0.07380174,-0.11381354,0.16517147,0.18434209,0.23202157,-0.19420801,0.17203593,-0.08503888,0.22907792,-0.11025093,-0.19721428,-0.12989242,0.22340241,-0.44669437,0.11549338,-0.1195719,0.0017515672,0.03011253,0.15141767,-0.06986405,0.12755105,-0.18429302
-0.60142946,3.0716107,-3.6233392,2.8553994,1.1015639,4.7002616,2.277651,0.32083586,0.5624831,-2.7213764,2.6250074,0.027544975,-1.2377414,1.8222499,-0.9950572,-0.16874984,-0.031110533,1.3127515,1.8375137,-1.5892684,0.71677536,1.3261906,2.2076163,1.8336552,1.211683,0.11808894,-0.2275607,0.6139003,-0.09503489,0.532244,-0.52200145,1.071159,-0.18711612,-0.04892021,0.33023614,-0.4670646,-0.2129238,0.15495782,0.20441443,0.30117556,-0.34619504,-0.40920913,-0.18295693,0.36820883,0.26845697,-0.22287162,0.7674084,-0.045681376,-0.06780886,0.313798,0.007197158,0.16440038,0.060121972,0.44839382,-0.29242036,0.24458815,0.06466888,0.053565525,0.18307666,-0.2679863,-0.26703945,0.36366943,0.068802156,-0.20607494,-0.31895292,-0.006351452,-0.16953671,0.24170199,0.3608769,-0.050480854,-0.3929273,-0.04809524,-0.013269178,-0.54816,0.17421295,0.085080266,0.14582485,0.31797966,0.11845361,-0.106433265,0.17999414,0.19860311,0.2504705,-0.1896124,0.18532744,-0.08396959,0.23054782,-0.11329985,-0.23514822,-0.0955057,0.18333542,-0.42674813,0.10579991,-0.15403539,-0.052852087,0.00983831,0.09938895,-0.032395054,0.103810064,-0.14167589
-0.59448755,3.0608954,-3.4249976,2.9242613,1.0451219,4.725909,2.4532146,0.07534742,0.5577884,-2.6586196,2.6860595,0.016212821,-1.3201551,1.7435974,-0.92161214,-0.09285471,-0.09619486,1.3098278,1.8626705,-1.5832447,0.5870051,1.3724508,2.059875,1.9799285,1.2447424,0.19054277,-0.27574143,0.6941383,-0.013310065,0.42971146,-0.49603337,1.0914716,-0.17157555,-0.08469029,0.2964406,-0.4265198,-0.25033954,0.19017677,0.24037924,0.31322736,-0.36510673,-0.33063966,-0.20482026,0.34619972,0.24825025,-0.25843257,0.771651,0.032867324,-0.08293039,0.2920763,0.009557832,0.21289918,0.03293768,0.51745,-0.26100576,0.20296113,0.010747157,0.10245625,0.19979046,-0.26554152,-0.23338404,0.37870878,0.0035728728,-0.21532716,-0.37537062,0.024333652,-0.25796112,0.2889954,0.3452234,-0.007441289,-0.34196302,-0.059974805,-0.04729688,-0.5457501,0.16607715,0.043640073,0.08067658,0.3530595,0.16721366,-0.103273906,0.1882224,0.21405111,0.2714824,-0.18844755,0.19576538,-0.084682755,0.22787285,-0.10187078,-0.27207825,-0.05254222,0.14426649,-0.3962438,0.0908178,-0.1856298,-0.10504892,-0.010201558,0.051066063,0.004447204,0.07890544,-0.10977836
-0.5827396,3.0516436,-3.1790168,2.991626,0.9896215,4.7556,2.6021814,-0.1627722,0.54934597,-2.572147,2.7491848,0.015621781,-1.3888687,1.6669431,-0.8359318,0.033403724,-0.15923244,1.2821574,1.8631787,-1.5407538,0.4685307,1.4116251,1.8908474,2.1079934,1.2481582,0.25886703,-0.33087584,0.74034184,0.070550196,0.33756942,-0.47001272,1.111668,-0.15223141,-0.12389287,0.27061525,-0.38708875,-0.2720041,0.21848497,0.2603847,0.3243872,-0.3635865,-0.24183223,-0.22137803,0.32396305,0.21564043,-0.31007683,0.7488839,0.103422984,-0.0867526,0.2696373,0.0125459675,0.2631757,-0.0003783668,0.564785,-0.23166996,0.16749163,-0.039177343,0.14322062,0.21980007,-0.25552103,-0.20151559,0.38241717,-0.06257687,-0.21567966,-0.41845942,0.057636917,-0.33204672,0.3346443,0.33782884,0.04169627,-0.29189524,-0.070250124,-0.07547596,-0.52008694,0.15466973,0.019178446,0.016376745,0.37985033,0.21579711,-0.10522119,0.18882348,0.23071988,0.2942922,-0.18998896,0.20161463,-0.086985774,0.22052145,-0.077708095,-0.30830863,-0.0042806305,0.11041826,-0.35730895,0.07102954,-0.21213572,-0.1513634,-0.028959056,0.010855518,0.03841455,0.054420244,-0.09118086
-0.5666872,3.0439153,-2.892534,3.057337,0.93474716,4.78932,2.7258596,-0.39164412,0.5375155,-2.4624388,2.813534,0.023888826,-1.4453775,1.5926273,-0.73901325,0.20173141,-0.21868354,1.2323422,1.8416703,-1.465894,0.3640989,1.4421808,1.7040776,2.217873,1.2213874,0.32276636,-0.39093006,0.7547309,0.15506262,0.25498807,-0.44438097,1.1318002,-0.13011959,-0.165254,0.25237072,-0.34972748,-0.27932414,0.23927777,0.26532727,0.3334583,-0.3437995,-0.14667434,-0.23075536,0.30317503,0.17232606,-0.37425208,0.7004943,0.1627968,-0.080859415,0.24812202,0.01504544,0.3130333,-0.038708504,0.5900322,-0.20556204,0.13960396,-0.08296798,0.17377825,0.24284498,-0.2385559,-0.17217869,0.3746007,-0.12839961,-0.20565441,-0.4476703,0.09192674,-0.39056718,0.3780787,0.33698756,0.09323833,-0.24427292,-0.07912765,-0.09809157,-0.4720754,0.14157699,0.01126499,-0.04182628,0.39770296,0.2595673,-0.11299055,0.18113628,0.2482735,0.3171841,-0.19204445,0.20196696,-0.09047986,0.2083723,-0.044097785,-0.3437987,0.045792516,0.08493806,-0.312388,0.04774657,-0.23218822,-0.18948929,-0.04568391,-0.0189581,0.0681984,0.03115278,-0.085651666
-0.5473074,3.0377095,-2.5758874,3.1210582,0.8800125,4.826165,2.8269968,-0.609607,0.5232544,-2.3302393,2.8773506,0.038006783,-1.4920403,1.520722,-0.6320392,0.40006182,-0.2726282,1.1644101,1.8024653,-1.3652577,0.27573255,1.4625809,1.5042368,2.3108547,1.1646646,0.38217992,-0.45314923,0.74153847,0.23886934,0.17971136,-0.41950327,1.1514226,-0.10676025,-0.20725854,0.23947732,-0.3147173,-0.27508295,0.2526382,0.25753376,0.3395803,-0.30920354,-0.048849426,-0.23164877,0.28540668,0.1207867,-0.44594508,0.63016045,0.20868056,-0.067538954,0.22903506,0.015892021,0.36053568,-0.08100286,0.5939954,-0.1831252,0.12006383,-0.11944081,0.19348295,0.26811513,-0.21599427,-0.14552662,0.35612074,-0.19239847,-0.18475851,-0.4639703,0.12545875,-0.43405062,0.41901425,0.3398355,0.14332728,-0.19967192,-0.08618266,-0.11621202,-0.40492156,0.12859298,0.017985027,-0.089103006,0.40651587,0.29409054,-0.12703763,0.1649996,0.26601097,0.33778322,-0.19138896,0.1967959,-0.094672814,0.19180627,-0.005440761,-0.37809694,0.09444119,0.069501184,-0.26398495,0.022936517,-0.24536093,-0.2184388,-0.059991572,-0.03831867,0.09341568,0.009160498,-0.09040965
-0.5257964,3.032966,-2.2405214,3.1823432,0.8248977,4.8645372,2.9090762,-0.81515193,0.50790405,-2.1765957,2.9383416,0.054588318,-1.5315615,1.4511658,-0.5163672,0.6147646,-0.31891915,1.0832293,1.7506685,-1.2466197,0.20467731,1.471133,1.2967894,2.3890982,1.079128,0.43721136,-0.51447576,0.70589423,0.32078594,0.10871154,-0.3955534,1.1696521,-0.083863825,-0.24831995,0.22871342,-0.28192174,-0.26269338,0.25910684,0.24009585,0.3421895,-0.26391736,0.048351593,-0.22336335,0.27210927,0.06396845,-0.5194219,0.5429553,0.23963676,-0.049299814,0.21368535,0.014025051,0.4040256,-0.12632407,0.57825214,-0.1642103,0.10887951,-0.1482825,0.20279133,0.29432923,-0.18968344,-0.12125637,0.32853624,-0.2530238,-0.15340263,-0.46927038,0.15649913,-0.46410972,0.45748448,0.34293056,0.18837218,-0.15807773,-0.09046872,-0.13114692,-0.32351723,0.11749893,0.0363526,-0.12192387,0.406685,0.3157089,-0.14741588,0.14083426,0.28298464,0.35354155,-0.18455037,0.18674192,-0.099109314,0.17167945,0.033401325,-0.4103382,0.13896109,0.06437712,-0.21443269,-0.0010936167,-0.2520153,-0.23832089,-0.071797684,-0.0489294,0.1142907,-0.011944508,-0.10106198
-0.5032853,3.0295837,-1.8969698,3.2407277,0.7689896,4.902435,2.9754572,-1.0068784,0.49290264,-2.0028193,2.9941928,0.070671976,-1.5664625,1.3839092,-0.3934895,0.8329643,-0.35538775,0.9939038,1.6912068,-1.1175575,0.15144652,1.4658775,1.0875312,2.4551208,0.96692276,0.4880518,-0.5720019,0.6527053,0.39984825,0.038976327,-0.37246954,1.1852808,-0.063024834,-0.28693876,0.21685037,-0.25114137,-0.24546386,0.25938633,0.21617952,0.340896,-0.21210194,0.14204139,-0.20582238,0.26459906,0.004964827,-0.5890277,0.44433182,0.25500575,-0.028407268,0.2031172,0.008575525,0.44206432,-0.17375678,0.5448183,-0.14833419,0.10525702,-0.16975436,0.20278049,0.31988513,-0.16162544,-0.09881239,0.29370612,-0.30893314,-0.11265887,-0.46575445,0.18344884,-0.48267415,0.49381125,0.3429202,0.22533084,-0.11931637,-0.090743534,-0.14396998,-0.23364747,0.10984782,0.062722005,-0.13873182,0.39901125,0.3219959,-0.17366488,0.109644376,0.29817212,0.36225328,-0.16864601,0.17275149,-0.103492685,0.14918903,0.06780899,-0.4393352,0.17728625,0.06879493,-0.1657176,-0.022061689,-0.25302675,-0.24992914,-0.081187524,-0.053491183,0.1312431,-0.032613683,-0.11281087
-0.48063982,3.0274475,-1.5535787,3.295798,0.7120506,4.937788,3.0288086,-1.1834222,0.4795506,-1.8104825,3.0429597,0.08427507,-1.5987145,1.3190222,-0.2649804,1.0442079,-0.38004184,0.9012529,1.6281289,-0.9844699,0.11593794,1.4445635,0.88215846,2.511318,0.8312497,0.53491515,-0.6232825,0.5859099,0.47531816,-0.031846225,-0.34999192,1.1969117,-0.045521803,-0.3218188,0.20138773,-0.22239166,-0.22611229,0.25409597,0.18853411,0.3353598,-0.15754081,0.22966874,-0.17954862,0.2640135,-0.053239748,-0.6498061,0.33933562,0.2548045,-0.006609373,0.19805522,-0.0011034715,0.47336206,-0.22227584,0.4959357,-0.1349758,0.10770574,-0.18436028,0.19472952,0.34304658,-0.13364919,-0.07759023,0.25349095,-0.35915732,-0.06403066,-0.45536086,0.20494242,-0.49142757,0.5285101,0.3370903,0.25182736,-0.08335425,-0.08574364,-0.15529463,-0.14125085,0.10681524,0.093150556,-0.14014679,0.38459337,0.3119932,-0.20478275,0.07294922,0.31061423,0.36244372,-0.14196014,0.15574516,-0.10778036,0.12568322,0.09397078,-0.46374726,0.2079905,0.081353344,-0.11938743,-0.0380115,-0.24950926,-0.25435632,-0.08829387,-0.054961853,0.14458965,-0.05307177,-0.121486515
-0.45837605,3.0264716,-1.2161292,3.3472347,0.6540203,4.968722,3.0709221,-1.3434415,0.4689064,-1.6013695,3.0832617,0.094504595,-1.6295882,1.2567211,-0.13245052,1.2411644,-0.39123967,0.8094544,1.5642935,-0.8522029,0.097578235,1.4047563,0.685945,2.559581,0.6763095,0.57799333,-0.6664685,0.5082315,0.5466373,-0.10512158,-0.32777327,1.2031459,-0.0322491,-0.3519387,0.1809028,-0.1960091,-0.20659178,0.24364547,0.15926671,0.32522354,-0.10345267,0.3089564,-0.14557773,0.2712314,-0.10795599,-0.6978513,0.23222552,0.23962258,0.01491227,0.19887704,-0.015420832,0.49673018,-0.2706743,0.43400088,-0.12380616,0.114337504,-0.19265357,0.1798661,0.3621381,-0.107211374,-0.05709453,0.20956089,-0.40308213,-0.00932795,-0.43955305,0.21990882,-0.49157426,0.5621462,0.3236675,0.26618382,-0.050401032,-0.074441396,-0.16531737,-0.051838513,0.109122954,0.123745,-0.12863454,0.36474034,0.28619263,-0.23928382,0.03269778,0.31947148,0.3535578,-0.10413817,0.13643369,-0.11223454,0.102468126,0.10921804,-0.48225498,0.23025168,0.100291826,-0.0765524,-0.04745981,-0.24260741,-0.2527501,-0.0932283,-0.055990256,0.15446098,-0.07320235,-0.12416997
