nominal_wavelength_nm,stackrt_phase_wavelength_nm,frequency_hz,stackrt_Rp_t0,tmm_Rp,residual_stackrt_minus_tmm,abs_error
202.38011900595032,202.2401110904212,1482359045313040.5,0.872986116195854,0.8729861161960547,-2.007283228522283e-13,2.007283228522283e-13
202.4001200060003,202.260098253646,1482212559909086.5,0.868432295648717,0.8684322956484469,2.701172618913006e-13,2.701172618913006e-13
202.4201210060503,202.28008541687083,1482066103453386.8,0.8623775013853867,0.8623775013853868,-1.1102230246251565e-16,1.1102230246251565e-16
202.44012200610032,202.30007258009567,1481919675937361.0,0.8545520043671796,0.8545520043676248,-4.4519943287468777e-13,4.4519943287468777e-13
202.46012300615033,202.32005974332048,1481773277352432.8,0.8445906073778549,0.8445906073778543,5.551115123125783e-16,5.551115123125783e-16
202.48012400620033,202.34004690654535,1481626907690028.0,0.8319995768215893,0.8319995768222892,-6.998845947236987e-13,6.998845947236987e-13
202.50012500625033,202.36003406977017,1481480566941577.2,0.81610955250925,0.8161095525083739,8.76076988731711e-13,8.76076988731711e-13
202.5201260063003,202.38002123299498,1481334255098513.8,0.7960088038313005,0.7960088038313008,-3.3306690738754696e-16,3.3306690738754696e-16
202.54012700635033,202.40000839621982,1481187972152273.8,0.770449986769673,0.7704499867696725,5.551115123125783e-16,5.551115123125783e-16
202.56012800640033,202.41999555944463,1481041718094297.8,0.73772455392587,0.7377245539258691,8.881784197001252e-16,8.881784197001252e-16
202.58012900645033,202.43998272266947,1480895492916029.0,0.6955081714776359,0.6955081714776361,-2.220446049250313e-16,2.220446049250313e-16
202.60013000650034,202.4599698858943,1480749296608914.5,0.6407147870305415,0.6407147870334859,-2.9444224836083777e-12,2.9444224836083777e-12
202.62013100655037,202.47995704911912,1480603129164404.5,0.5694998170316834,0.5694998170278934,3.789968339162897e-12,3.789968339162897e-12
202.64013200660034,202.4999442123439,1480456990573952.8,0.4778192863058066,0.47781928629622483,9.581779814027414e-12,9.581779814027414e-12
202.66013300665034,202.51993137556877,1480310880829015.5,0.36350892469433227,0.36350892470010077,-5.768496791347388e-12,5.768496791347388e-12
202.68013400670034,202.53991853879364,1480164799921053.8,0.23147804796488003,0.23147804796488095,-9.159339953157541e-16,9.159339953157541e-16
202.70013500675034,202.55990570201845,1480018747841531.2,0.10224098367316956,0.10224098367316892,6.38378239159465e-16,6.38378239159465e-16
202.72013600680037,202.57989286524327,1479872724581915.0,0.015657794132424838,0.01565779413242477,6.591949208711867e-17,6.591949208711867e-17
202.74013700685035,202.59988002846808,1479726730133675.5,0.011730269369602815,0.011730269371522687,-1.9198722472912877e-12,1.9198722472912877e-12
202.76013800690035,202.61986719169292,1479580764488286.0,0.094205294256416,0.09420529425641683,-8.326672684688674e-16,8.326672684688674e-16
202.78013900695035,202.63985435491773,1479434827637224.5,0.22599183930461902,0.2259918393108354,-6.216388515056792e-12,6.216388515056792e-12
202.80014000700035,202.65984151814257,1479288919571971.0,0.36418008775906285,0.36418008775906285,0.0,0.0
202.82014100705038,202.67982868136738,1479143040284009.8,0.48470576895962014,0.48470576895962075,-6.106226635438361e-16,6.106226635438361e-16
202.84014200710038,202.69981584459222,1478997189764827.5,0.5810842147831206,0.5810842147867764,-3.655853397788178e-12,3.655853397788178e-12
202.86014300715036,202.71980300781706,1478851368005915.8,0.6553085981421692,0.6553085981421695,-2.220446049250313e-16,2.220446049250313e-16
202.88014400720036,202.73979017104188,1478705574998767.8,0.711756416260096,0.7117564162600968,-7.771561172376096e-16,7.771561172376096e-16
202.90014500725036,202.7597773342667,1478559810734881.0,0.7546613322687612,0.7546613322703396,-1.578404074109585e-12,1.578404074109585e-12
202.9201460073004,202.77976449749156,1478414075205756.2,0.7874155330052878,0.787415533004088,1.1998180227124067e-12,1.1998180227124067e-12
