Wavelength_nm,Reflection
505.17,0.26331924675050483
505.18,0.2668802367929002
505.19,0.39503345446885424
505.2,0.5332830305322638
505.21,0.6288210786048533
505.22,0.6826153781329689
505.23,0.7043593883984696
505.24,0.6990724609766696
505.25,0.6654463138670232
505.26,0.5960272123345024
505.27,0.48147333977506745
505.28,0.3353885736935897
505.29,0.24531878286713413
505.3,0.3062767526727896
505.31,0.45083639542500803
505.32,0.5753672844786089
505.33,0.654046721223942
505.34,0.6945582442173548
505.35,0.705430367705902
505.36,0.6892490174246142
505.37,0.6421095566286414
505.38,0.5545655155668723
505.39,0.4215347474084796
505.4,0.2827856137670963
505.41,0.25289002636603136
505.42,0.366200781142947
505.43,0.5105978523701263
505.44,0.6154701830531081
505.45,0.6761939226710971
505.46,0.7028146949682001
