sample_id,process_id,nominal_stack_id,nominal_stack_name,split_label,cavity_true_um,L_fft_um,delta_L_nm,H_peak,peak_count,film_HSQ_nominal_nm,film_PSS_nominal_nm,film_SOC_nominal_nm,film_TiO2_nominal_nm,film_HSQ_delta_nm,film_PSS_delta_nm,film_SOC_delta_nm,film_TiO2_delta_nm,film_HSQ_true_nm,film_PSS_true_nm,film_SOC_true_nm,film_TiO2_true_nm
1324,1,0,model_000_hsq20_pss5_soc40_tio220,val,1000.648,1001.5561721914527,-908.1721914526497,792.7420654296875,1,20.0,5.0,40.0,20.0,-5.590566158294678,9.115569114685059,-4.702979564666748,9.080907821655273,14.409433364868164,14.115569114685059,35.297019958496094,29.080907821655273
1325,1,0,model_000_hsq20_pss5_soc40_tio220,val,1000.65,1001.5561721914527,-906.172191452697,791.6295776367188,1,20.0,5.0,40.0,20.0,-5.590566158294678,9.115569114685059,-4.702979564666748,9.080907821655273,14.409433364868164,14.115569114685059,35.297019958496094,29.080907821655273
1326,1,0,model_000_hsq20_pss5_soc40_tio220,val,1000.652,1001.5561721914527,-904.1721914526306,790.3391723632812,1,20.0,5.0,40.0,20.0,-5.590566158294678,9.115569114685059,-4.702979564666748,9.080907821655273,14.409433364868164,14.115569114685059,35.297019958496094,29.080907821655273
1327,1,0,model_000_hsq20_pss5_soc40_tio220,val,1000.654,1001.5561721914527,-902.1721914526779,789.0015869140625,1,20.0,5.0,40.0,20.0,-5.590566158294678,9.115569114685059,-4.702979564666748,9.080907821655273,14.409433364868164,14.115569114685059,35.297019958496094,29.080907821655273
1328,1,0,model_000_hsq20_pss5_soc40_tio220,val,1000.656,1001.5561721914527,-900.1721914527252,787.7572631835938,1,20.0,5.0,40.0,20.0,-5.590566158294678,9.115569114685059,-4.702979564666748,9.080907821655273,14.409433364868164,14.115569114685059,35.297019958496094,29.080907821655273
1329,1,0,model_000_hsq20_pss5_soc40_tio220,val,1000.658,1001.5561721914527,-898.1721914526588,786.7280883789062,1,20.0,5.0,40.0,20.0,-5.590566158294678,9.115569114685059,-4.702979564666748,9.080907821655273,14.409433364868164,14.115569114685059,35.297019958496094,29.080907821655273
1330,1,0,model_000_hsq20_pss5_soc40_tio220,val,1000.66,1001.5749212539995,-914.9212539995233,786.0523681640625,1,20.0,5.0,40.0,20.0,-5.590566158294678,9.115569114685059,-4.702979564666748,9.080907821655273,14.409433364868164,14.115569114685059,35.297019958496094,29.080907821655273
1331,1,0,model_000_hsq20_pss5_soc40_tio220,val,1000.662,1001.5749212539995,-912.9212539994569,787.004150390625,1,20.0,5.0,40.0,20.0,-5.590566158294678,9.115569114685059,-4.702979564666748,9.080907821655273,14.409433364868164,14.115569114685059,35.297019958496094,29.080907821655273
1332,1,0,model_000_hsq20_pss5_soc40_tio220,val,1000.664,1001.5749212539995,-910.9212539995042,788.24755859375,1,20.0,5.0,40.0,20.0,-5.590566158294678,9.115569114685059,-4.702979564666748,9.080907821655273,14.409433364868164,14.115569114685059,35.297019958496094,29.080907821655273
1333,1,0,model_000_hsq20_pss5_soc40_tio220,val,1000.666,1001.5749212539995,-908.9212539994378,789.7335815429688,1,20.0,5.0,40.0,20.0,-5.590566158294678,9.115569114685059,-4.702979564666748,9.080907821655273,14.409433364868164,14.115569114685059,35.297019958496094,29.080907821655273
1334,1,0,model_000_hsq20_pss5_soc40_tio220,val,1000.668,1001.5749212539995,-906.9212539994851,791.4142456054688,1,20.0,5.0,40.0,20.0,-5.590566158294678,9.115569114685059,-4.702979564666748,9.080907821655273,14.409433364868164,14.115569114685059,35.297019958496094,29.080907821655273
1335,1,0,model_000_hsq20_pss5_soc40_tio220,val,1000.67,1001.5749212539995,-904.9212539995324,793.2551879882812,1,20.0,5.0,40.0,20.0,-5.590566158294678,9.115569114685059,-4.702979564666748,9.080907821655273,14.409433364868164,14.115569114685059,35.297019958496094,29.080907821655273
1336,1,0,model_000_hsq20_pss5_soc40_tio220,val,1000.672,1001.5749212539995,-902.921253999466,795.2273559570312,1,20.0,5.0,40.0,20.0,-5.590566158294678,9.115569114685059,-4.702979564666748,9.080907821655273,14.409433364868164,14.115569114685059,35.297019958496094,29.080907821655273
1337,1,0,model_000_hsq20_pss5_soc40_tio220,val,1000.674,1001.5749212539995,-900.9212539995133,797.2880249023438,1,20.0,5.0,40.0,20.0,-5.590566158294678,9.115569114685059,-4.702979564666748,9.080907821655273,14.409433364868164,14.115569114685059,35.297019958496094,29.080907821655273
1338,1,0,model_000_hsq20_pss5_soc40_tio220,val,1000.676,1001.5749212539995,-898.9212539994469,799.3698120117188,1,20.0,5.0,40.0,20.0,-5.590566158294678,9.115569114685059,-4.702979564666748,9.080907821655273,14.409433364868164,14.115569114685059,35.297019958496094,29.080907821655273
1339,1,0,model_000_hsq20_pss5_soc40_tio220,val,1000.678,1001.5749212539995,-896.9212539994942,801.3839111328125,1,20.0,5.0,40.0,20.0,-5.590566158294678,9.115569114685059,-4.702979564666748,9.080907821655273,14.409433364868164,14.115569114685059,35.297019958496094,29.080907821655273
1340,1,0,model_000_hsq20_pss5_soc40_tio220,val,1000.68,1001.5936703165464,-913.6703165464723,804.1183471679688,1,20.0,5.0,40.0,20.0,-5.590566158294678,9.115569114685059,-4.702979564666748,9.080907821655273,14.409433364868164,14.115569114685059,35.297019958496094,29.080907821655273
1341,1,0,model_000_hsq20_pss5_soc40_tio220,val,1000.682,1001.5936703165464,-911.670316546406,806.8214111328125,1,20.0,5.0,40.0,20.0,-5.590566158294678,9.115569114685059,-4.702979564666748,9.080907821655273,14.409433364868164,14.115569114685059,35.297019958496094,29.080907821655273
1342,1,0,model_000_hsq20_pss5_soc40_tio220,val,1000.684,1001.5936703165464,-909.6703165464533,809.0457153320312,1,20.0,5.0,40.0,20.0,-5.590566158294678,9.115569114685059,-4.702979564666748,9.080907821655273,14.409433364868164,14.115569114685059,35.297019958496094,29.080907821655273
1343,1,0,model_000_hsq20_pss5_soc40_tio220,val,1000.686,1001.5936703165464,-907.6703165463869,810.6389770507812,1,20.0,5.0,40.0,20.0,-5.590566158294678,9.115569114685059,-4.702979564666748,9.080907821655273,14.409433364868164,14.115569114685059,35.297019958496094,29.080907821655273
1344,1,0,model_000_hsq20_pss5_soc40_tio220,val,1000.688,1001.5936703165464,-905.6703165464342,811.4877319335938,1,20.0,5.0,40.0,20.0,-5.590566158294678,9.115569114685059,-4.702979564666748,9.080907821655273,14.409433364868164,14.115569114685059,35.297019958496094,29.080907821655273
1345,1,0,model_000_hsq20_pss5_soc40_tio220,val,1000.69,1001.5936703165464,-903.6703165463678,811.549560546875,1,20.0,5.0,40.0,20.0,-5.590566158294678,9.115569114685059,-4.702979564666748,9.080907821655273,14.409433364868164,14.115569114685059,35.297019958496094,29.080907821655273
1346,1,0,model_000_hsq20_pss5_soc40_tio220,val,1000.692,1001.5936703165464,-901.670316546415,810.8593139648438,1,20.0,5.0,40.0,20.0,-5.590566158294678,9.115569114685059,-4.702979564666748,9.080907821655273,14.409433364868164,14.115569114685059,35.297019958496094,29.080907821655273
1347,1,0,model_000_hsq20_pss5_soc40_tio220,val,1000.694,1001.5936703165464,-899.6703165464623,809.5133666992188,1,20.0,5.0,40.0,20.0,-5.590566158294678,9.115569114685059,-4.702979564666748,9.080907821655273,14.409433364868164,14.115569114685059,35.297019958496094,29.080907821655273
1348,1,0,model_000_hsq20_pss5_soc40_tio220,val,1000.696,1001.5936703165464,-897.670316546396,807.6427612304688,1,20.0,5.0,40.0,20.0,-5.590566158294678,9.115569114685059,-4.702979564666748,9.080907821655273,14.409433364868164,14.115569114685059,35.297019958496094,29.080907821655273
1349,1,0,model_000_hsq20_pss5_soc40_tio220,val,1000.698,1001.5936703165464,-895.6703165464432,805.3841552734375,1,20.0,5.0,40.0,20.0,-5.590566158294678,9.115569114685059,-4.702979564666748,9.080907821655273,14.409433364868164,14.115569114685059,35.297019958496094,29.080907821655273
1350,1,0,model_000_hsq20_pss5_soc40_tio220,val,1000.7,1001.6124193790932,-912.419379093194,803.0149536132812,1,20.0,5.0,40.0,20.0,-5.590566158294678,9.115569114685059,-4.702979564666748,9.080907821655273,14.409433364868164,14.115569114685059,35.297019958496094,29.080907821655273
1351,1,0,model_000_hsq20_pss5_soc40_tio220,val,1000.702,1001.6124193790932,-910.4193790932413,801.5364990234375,1,20.0,5.0,40.0,20.0,-5.590566158294678,9.115569114685059,-4.702979564666748,9.080907821655273,14.409433364868164,14.115569114685059,35.297019958496094,29.080907821655273
1352,1,0,model_000_hsq20_pss5_soc40_tio220,val,1000.704,1001.6124193790932,-908.4193790932886,799.9378051757812,1,20.0,5.0,40.0,20.0,-5.590566158294678,9.115569114685059,-4.702979564666748,9.080907821655273,14.409433364868164,14.115569114685059,35.297019958496094,29.080907821655273
1353,1,0,model_000_hsq20_pss5_soc40_tio220,val,1000.706,1001.6124193790932,-906.4193790932222,798.2317504882812,1,20.0,5.0,40.0,20.0,-5.590566158294678,9.115569114685059,-4.702979564666748,9.080907821655273,14.409433364868164,14.115569114685059,35.297019958496094,29.080907821655273
1354,1,0,model_000_hsq20_pss5_soc40_tio220,val,1000.708,1001.6124193790932,-904.4193790932695,796.42041015625,1,20.0,5.0,40.0,20.0,-5.590566158294678,9.115569114685059,-4.702979564666748,9.080907821655273,14.409433364868164,14.115569114685059,35.297019958496094,29.080907821655273
1355,1,0,model_000_hsq20_pss5_soc40_tio220,val,1000.71,1001.6124193790932,-902.4193790932031,794.5069580078125,1,20.0,5.0,40.0,20.0,-5.590566158294678,9.115569114685059,-4.702979564666748,9.080907821655273,14.409433364868164,14.115569114685059,35.297019958496094,29.080907821655273
1356,1,0,model_000_hsq20_pss5_soc40_tio220,val,1000.712,1001.6124193790932,-900.4193790932504,792.5028076171875,1,20.0,5.0,40.0,20.0,-5.590566158294678,9.115569114685059,-4.702979564666748,9.080907821655273,14.409433364868164,14.115569114685059,35.297019958496094,29.080907821655273
1357,1,0,model_000_hsq20_pss5_soc40_tio220,val,1000.714,1001.6124193790932,-898.419379093184,790.433837890625,1,20.0,5.0,40.0,20.0,-5.590566158294678,9.115569114685059,-4.702979564666748,9.080907821655273,14.409433364868164,14.115569114685059,35.297019958496094,29.080907821655273
1358,1,0,model_000_hsq20_pss5_soc40_tio220,val,1000.716,1001.6124193790932,-896.4193790932313,788.3428955078125,1,20.0,5.0,40.0,20.0,-5.590566158294678,9.115569114685059,-4.702979564666748,9.080907821655273,14.409433364868164,14.115569114685059,35.297019958496094,29.080907821655273
1359,1,0,model_000_hsq20_pss5_soc40_tio220,val,1000.718,1001.6311684416402,-913.1684416402095,786.8192749023438,1,20.0,5.0,40.0,20.0,-5.590566158294678,9.115569114685059,-4.702979564666748,9.080907821655273,14.409433364868164,14.115569114685059,35.297019958496094,29.080907821655273
1360,1,0,model_000_hsq20_pss5_soc40_tio220,val,1000.72,1001.6311684416402,-911.1684416401431,786.1874389648438,1,20.0,5.0,40.0,20.0,-5.590566158294678,9.115569114685059,-4.702979564666748,9.080907821655273,14.409433364868164,14.115569114685059,35.297019958496094,29.080907821655273
1361,1,0,model_000_hsq20_pss5_soc40_tio220,val,1000.722,1001.6311684416402,-909.1684416401904,785.6541137695312,1,20.0,5.0,40.0,20.0,-5.590566158294678,9.115569114685059,-4.702979564666748,9.080907821655273,14.409433364868164,14.115569114685059,35.297019958496094,29.080907821655273
1362,1,0,model_000_hsq20_pss5_soc40_tio220,val,1000.724,1001.6311684416402,-907.168441640124,785.2371826171875,1,20.0,5.0,40.0,20.0,-5.590566158294678,9.115569114685059,-4.702979564666748,9.080907821655273,14.409433364868164,14.115569114685059,35.297019958496094,29.080907821655273
1363,1,0,model_000_hsq20_pss5_soc40_tio220,val,1000.726,1001.6311684416402,-905.1684416401713,784.950927734375,1,20.0,5.0,40.0,20.0,-5.590566158294678,9.115569114685059,-4.702979564666748,9.080907821655273,14.409433364868164,14.115569114685059,35.297019958496094,29.080907821655273
1364,1,0,model_000_hsq20_pss5_soc40_tio220,val,1000.728,1001.6311684416402,-903.1684416402186,784.8150634765625,1,20.0,5.0,40.0,20.0,-5.590566158294678,9.115569114685059,-4.702979564666748,9.080907821655273,14.409433364868164,14.115569114685059,35.297019958496094,29.080907821655273
1365,1,0,model_000_hsq20_pss5_soc40_tio220,val,1000.73,1001.6311684416402,-901.1684416401522,784.8536376953125,1,20.0,5.0,40.0,20.0,-5.590566158294678,9.115569114685059,-4.702979564666748,9.080907821655273,14.409433364868164,14.115569114685059,35.297019958496094,29.080907821655273
1366,1,0,model_000_hsq20_pss5_soc40_tio220,val,1000.732,1001.6311684416402,-899.1684416401995,785.0864868164062,1,20.0,5.0,40.0,20.0,-5.590566158294678,9.115569114685059,-4.702979564666748,9.080907821655273,14.409433364868164,14.115569114685059,35.297019958496094,29.080907821655273
1367,1,0,model_000_hsq20_pss5_soc40_tio220,val,1000.734,1001.6311684416402,-897.1684416401331,785.5196533203125,1,20.0,5.0,40.0,20.0,-5.590566158294678,9.115569114685059,-4.702979564666748,9.080907821655273,14.409433364868164,14.115569114685059,35.297019958496094,29.080907821655273
1368,1,0,model_000_hsq20_pss5_soc40_tio220,val,1000.736,1001.649917504187,-913.9175041869976,786.7757568359375,1,20.0,5.0,40.0,20.0,-5.590566158294678,9.115569114685059,-4.702979564666748,9.080907821655273,14.409433364868164,14.115569114685059,35.297019958496094,29.080907821655273
1369,1,0,model_000_hsq20_pss5_soc40_tio220,val,1000.738,1001.649917504187,-911.9175041869312,788.9032592773438,1,20.0,5.0,40.0,20.0,-5.590566158294678,9.115569114685059,-4.702979564666748,9.080907821655273,14.409433364868164,14.115569114685059,35.297019958496094,29.080907821655273
1370,1,0,model_000_hsq20_pss5_soc40_tio220,val,1000.74,1001.649917504187,-909.9175041869785,791.1483154296875,1,20.0,5.0,40.0,20.0,-5.590566158294678,9.115569114685059,-4.702979564666748,9.080907821655273,14.409433364868164,14.115569114685059,35.297019958496094,29.080907821655273
1371,1,0,model_000_hsq20_pss5_soc40_tio220,val,1000.742,1001.649917504187,-907.9175041870258,793.4539794921875,1,20.0,5.0,40.0,20.0,-5.590566158294678,9.115569114685059,-4.702979564666748,9.080907821655273,14.409433364868164,14.115569114685059,35.297019958496094,29.080907821655273
1372,1,0,model_000_hsq20_pss5_soc40_tio220,val,1000.744,1001.649917504187,-905.9175041869594,795.755615234375,1,20.0,5.0,40.0,20.0,-5.590566158294678,9.115569114685059,-4.702979564666748,9.080907821655273,14.409433364868164,14.115569114685059,35.297019958496094,29.080907821655273
1373,1,0,model_000_hsq20_pss5_soc40_tio220,val,1000.746,1001.649917504187,-903.9175041870067,797.9879760742188,1,20.0,5.0,40.0,20.0,-5.590566158294678,9.115569114685059,-4.702979564666748,9.080907821655273,14.409433364868164,14.115569114685059,35.297019958496094,29.080907821655273
1374,1,0,model_000_hsq20_pss5_soc40_tio220,val,1000.748,1001.649917504187,-901.9175041869403,800.0923461914062,1,20.0,5.0,40.0,20.0,-5.590566158294678,9.115569114685059,-4.702979564666748,9.080907821655273,14.409433364868164,14.115569114685059,35.297019958496094,29.080907821655273
1375,1,0,model_000_hsq20_pss5_soc40_tio220,val,1000.75,1001.649917504187,-899.9175041869876,802.0166015625,1,20.0,5.0,40.0,20.0,-5.590566158294678,9.115569114685059,-4.702979564666748,9.080907821655273,14.409433364868164,14.115569114685059,35.297019958496094,29.080907821655273
1376,1,0,model_000_hsq20_pss5_soc40_tio220,val,1000.752,1001.649917504187,-897.9175041870349,803.7066650390625,1,20.0,5.0,40.0,20.0,-5.590566158294678,9.115569114685059,-4.702979564666748,9.080907821655273,14.409433364868164,14.115569114685059,35.297019958496094,29.080907821655273
1377,1,0,model_000_hsq20_pss5_soc40_tio220,val,1000.754,1001.6686665667339,-914.6665667338993,805.3289184570312,1,20.0,5.0,40.0,20.0,-5.590566158294678,9.115569114685059,-4.702979564666748,9.080907821655273,14.409433364868164,14.115569114685059,35.297019958496094,29.080907821655273
1378,1,0,model_000_hsq20_pss5_soc40_tio220,val,1000.756,1001.6686665667339,-912.6665667339466,807.4846801757812,1,20.0,5.0,40.0,20.0,-5.590566158294678,9.115569114685059,-4.702979564666748,9.080907821655273,14.409433364868164,14.115569114685059,35.297019958496094,29.080907821655273
1379,1,0,model_000_hsq20_pss5_soc40_tio220,val,1000.758,1001.6686665667339,-910.6665667338802,809.1203002929688,1,20.0,5.0,40.0,20.0,-5.590566158294678,9.115569114685059,-4.702979564666748,9.080907821655273,14.409433364868164,14.115569114685059,35.297019958496094,29.080907821655273
1380,1,0,model_000_hsq20_pss5_soc40_tio220,val,1000.76,1001.6686665667339,-908.6665667339275,810.1106567382812,1,20.0,5.0,40.0,20.0,-5.590566158294678,9.115569114685059,-4.702979564666748,9.080907821655273,14.409433364868164,14.115569114685059,35.297019958496094,29.080907821655273
1381,1,0,model_000_hsq20_pss5_soc40_tio220,val,1000.762,1001.6686665667339,-906.6665667339748,810.3358154296875,1,20.0,5.0,40.0,20.0,-5.590566158294678,9.115569114685059,-4.702979564666748,9.080907821655273,14.409433364868164,14.115569114685059,35.297019958496094,29.080907821655273
1382,1,0,model_000_hsq20_pss5_soc40_tio220,val,1000.764,1001.6686665667339,-904.6665667339084,809.7080688476562,1,20.0,5.0,40.0,20.0,-5.590566158294678,9.115569114685059,-4.702979564666748,9.080907821655273,14.409433364868164,14.115569114685059,35.297019958496094,29.080907821655273
1383,1,0,model_000_hsq20_pss5_soc40_tio220,val,1000.766,1001.6686665667339,-902.6665667339557,808.2036743164062,1,20.0,5.0,40.0,20.0,-5.590566158294678,9.115569114685059,-4.702979564666748,9.080907821655273,14.409433364868164,14.115569114685059,35.297019958496094,29.080907821655273
1384,1,0,model_000_hsq20_pss5_soc40_tio220,val,1000.768,1001.6686665667339,-900.6665667338893,805.882080078125,1,20.0,5.0,40.0,20.0,-5.590566158294678,9.115569114685059,-4.702979564666748,9.080907821655273,14.409433364868164,14.115569114685059,35.297019958496094,29.080907821655273
1385,1,0,model_000_hsq20_pss5_soc40_tio220,val,1000.77,1001.6686665667339,-898.6665667339366,802.8829345703125,1,20.0,5.0,40.0,20.0,-5.590566158294678,9.115569114685059,-4.702979564666748,9.080907821655273,14.409433364868164,14.115569114685059,35.297019958496094,29.080907821655273
1386,1,0,model_000_hsq20_pss5_soc40_tio220,val,1000.772,1001.6686665667339,-896.6665667338702,799.4005737304688,1,20.0,5.0,40.0,20.0,-5.590566158294678,9.115569114685059,-4.702979564666748,9.080907821655273,14.409433364868164,14.115569114685059,35.297019958496094,29.080907821655273
1387,1,0,model_000_hsq20_pss5_soc40_tio220,val,1000.774,1001.6686665667339,-894.6665667339175,795.6480712890625,1,20.0,5.0,40.0,20.0,-5.590566158294678,9.115569114685059,-4.702979564666748,9.080907821655273,14.409433364868164,14.115569114685059,35.297019958496094,29.080907821655273
1388,1,0,model_000_hsq20_pss5_soc40_tio220,val,1000.776,1001.6874156292807,-911.415629280782,792.6876831054688,1,20.0,5.0,40.0,20.0,-5.590566158294678,9.115569114685059,-4.702979564666748,9.080907821655273,14.409433364868164,14.115569114685059,35.297019958496094,29.080907821655273
