wavelength_um,reflectance_Rp
0.2085404270213511,0.8244432088263471
0.20856042802140107,0.7853117395848174
0.20858042902145107,0.7036788660536877
0.20860043002150108,0.5368906713050726
0.2086204310215511,0.23712571616396452
0.2086404320216011,0.03901098980706707
0.2086604330216511,0.2950044661067631
0.20868043402170108,0.5750728854749712
0.2087004350217511,0.7232898957703137
0.2087204360218011,0.7952744687037401
0.2087404370218511,0.8288947557153856
0.2087604380219011,0.8399460452290062
0.20878043902195112,0.8330333324271232
0.2088004400220011,0.8050952701097611
0.2088204410220511,0.7428908458861496
0.2088404420221011,0.6128674373475536
0.20886044302215112,0.3546075864128108
0.20888044402220113,0.055138298686067205
0.20890044502225114,0.1939112193432311
0.20892044602230112,0.5125323775000671
0.20894044702235112,0.6951515851863453
0.20896044802240113,0.7828035365169311
0.20898044902245114,0.8236799905886789
0.20900045002250114,0.8386120442108408
0.20902045102255115,0.8342944832221839
0.20904045202260113,0.8086776042403333
0.20906045302265114,0.749166909003104
0.20908045402270115,0.6223880816667593
0.20910045502275115,0.36497992584532807
0.20912045602280116,0.05718162247185687
0.20914045702285117,0.1996397300085224
0.20916045802290115,0.5220549036650232
0.20918045902295115,0.702293283841625
0.20920046002300116,0.787215773463854
0.20922046102305117,0.8257930834642245
0.20924046202310118,0.8383964062501271
0.20926046302315116,0.8308975753349321
0.20928046402320116,0.7996257253125206
0.20930046502325117,0.7280558296741196
0.20932046602330118,0.573496718040464
0.20934046702335118,0.27170278853515173
0.2093604680234012,0.04073775273162435
0.20938046902345117,0.31072147596995703
0.20940047002350118,0.5973082042739368
0.20942047102355119,0.7397936018441678
0.2094404720236012,0.8052748459574607
0.2094604730236512,0.8328262934208317
0.2094804740237012,0.8369023494872231
0.2095004750237512,0.8193716821857344
0.2095204760238012,0.7711026547765969
0.2095404770238512,0.6635904777508954
0.2095604780239012,0.4326028402701741
0.20958047902395122,0.09178813199702776
0.20960048002400122,0.15923879270010843
0.2096204810240512,0.5009957662436804
0.2096404820241012,0.6970915326236092
0.20966048302415122,0.7867399654596419
0.20968048402420122,0.8259089527571398
0.20970048502425123,0.8371719769220507
0.2097204860243012,0.826256172185207
0.20974048702435122,0.7873094050887576
0.20976048802440123,0.6972099063174063
0.20978048902445123,0.49784872688002835
0.20980049002450124,0.150593530296441
0.20982049102455125,0.10484567480080441
0.20984049202460126,0.4544350761334488
0.20986049302465123,0.677642298798274
0.20988049402470124,0.7790007772497517
0.20990049502475125,0.8229881341339282
0.20992049602480126,0.8364680034430326
0.20994049702485126,0.826674468383016
0.20996049802490124,0.7881289121268573
0.20998049902495125,0.6970815039783098
0.21000050002500126,0.49262917038486254
0.21002050102505126,0.1389727332772106
0.21004050202510127,0.12175118659188154
0.21006050302515128,0.4773292307850791
0.21008050402520126,0.6907834061975394
0.21010050502525127,0.7857484613901976
0.21012050602530127,0.8257640905250241
0.21014050702535128,0.8358458905916674
0.2101605080254013,0.8215526889957008
0.2101805090254513,0.7745071255943253
0.21020051002550127,0.6637013450453735
0.21022051102555128,0.41556572311945456
0.2102405120256013,0.06949284120342918
0.2102605130256513,0.2204339234423911
0.2102805140257013,0.5590387776081953
0.2103005150257513,0.7294449460992732
0.2103205160258013,0.8031291767482834
0.2103405170258513,0.8316844636419979
0.2103605180259013,0.8328076737345972
0.2103805190259513,0.8070064994517024
0.21040052002600132,0.7379854359679762
0.2104205210260513,0.5762704208136642
0.2104405220261013,0.2431312087982917
0.2104605230261513,0.06266054586286973
0.21048052402620132,0.408131012949839
0.21050052502625133,0.6635661262310981
0.21052052602630134,0.7758888814352668
0.21054052702635134,0.8223276869813011
0.21056052802640132,0.834775700625381
0.21058052902645133,0.8207428230382801
0.21060053002650134,0.7713477256550517
0.21062053102655134,0.6514530600013428
0.21064053202660135,0.3785839959711129
0.21066053302665133,0.050309389536174955
