Wavelength(um),Intensity
5.041199999999812498e-01,2.806311000400259562e-02
5.041299999999812043e-01,2.610147774032611431e-02
5.041399999999811588e-01,3.487571310281148418e-02
5.041499999999811132e-01,5.277206380485846560e-02
5.041599999999810677e-01,6.337120729127482255e-02
5.041699999999810222e-01,4.800163472568225870e-02
5.041799999999809767e-01,3.162759184878452534e-02
5.041899999999809312e-01,2.607217083350873293e-02
5.041999999999808857e-01,2.994214232892958988e-02
5.042099999999808402e-01,4.609683936077708238e-02
5.042199999999807947e-01,6.272908456995567039e-02
5.042299999999807492e-01,5.577832487964420882e-02
5.042399999999807036e-01,3.555012332287964261e-02
5.042499999999806581e-01,2.681466962281882707e-02
5.042599999999806126e-01,2.781793049017489486e-02
5.042699999999805671e-01,3.732954792878562938e-02
5.042799999999805216e-01,5.758266611488317005e-02
5.042899999999804761e-01,6.136798488504252580e-02
5.042999999999804306e-01,4.197011645681435893e-02
5.043099999999803851e-01,2.826571720633083359e-02
5.043199999999803396e-01,2.691898780492650578e-02
5.043299999999802941e-01,3.317506580242832182e-02
5.043399999999802485e-01,5.205008342901966401e-02
5.043499999999802030e-01,6.447752080099167227e-02
5.043599999999801575e-01,4.912377004418074650e-02
5.043699999999801120e-01,3.155626071219164858e-02
5.043799999999800665e-01,2.587724273854999715e-02
5.043899999999800210e-01,2.977846080409877680e-02
5.043999999999799755e-01,4.351989435476805862e-02
5.044099999999799300e-01,6.226826136612384488e-02
5.044199999999798845e-01,5.671665642206184105e-02
5.044299999999798390e-01,3.698152806822421063e-02
5.044399999999797934e-01,2.724195610851225594e-02
5.044499999999797479e-01,2.726638784015784911e-02
5.044599999999797024e-01,3.712491814706168208e-02
5.044699999999796569e-01,5.689330150522486917e-02
5.044799999999796114e-01,6.216524700917058777e-02
5.044899999999795659e-01,4.396922881438457970e-02
5.044999999999795204e-01,2.924279377831304552e-02
5.045099999999794749e-01,2.621610928710043850e-02
5.045199999999794294e-01,3.231704588820094592e-02
5.045299999999793839e-01,4.914618835378552902e-02
5.045399999999793383e-01,6.296644025842451642e-02
5.045499999999792928e-01,5.077652911769389016e-02
5.045599999999792473e-01,3.356017054985086651e-02
5.045699999999792018e-01,2.616592915805592001e-02
5.045799999999791563e-01,2.840821702573192650e-02
5.045899999999791108e-01,4.277359794186545022e-02
5.045999999999790653e-01,5.875916467320595887e-02
5.046099999999790198e-01,5.747033408720438746e-02
5.046199999999789743e-01,3.807649293100517918e-02
5.046299999999789287e-01,2.763017168020350314e-02
5.046399999999788832e-01,2.775436228304598713e-02
5.046499999999788377e-01,3.525687720419590915e-02
5.046599999999787922e-01,5.359766568796290459e-02
5.046699999999787467e-01,6.206615644418544964e-02
5.046799999999787012e-01,4.590100432743168118e-02
