Wavelength(um),Intensity
0.4021,0.806314915068544
0.40211,0.7407772567883424
0.40212,0.5474759429638805
0.40213,0.1432765719153662
0.40214,0.2478634244057432
0.40214999999999995,0.6158995649200347
0.40216,0.7650739202921157
0.40217,0.8126889794186302
0.40218,0.8087115705198862
0.40219,0.7492177950970849
0.4022,0.5710045935152824
0.40220999999999996,0.1737322833363581
0.40222,0.2121794027510917
0.40223000000000003,0.5958524343250495
0.40224,0.7580490283283884
0.40225,0.8110597284284693
0.40226,0.8108620528194664
0.40226999999999996,0.7572656399831177
0.40227999999999997,0.5936553025657241
0.40229000000000004,0.208534361153109
0.4023,0.176911833852339
0.40231,0.5732463929664889
0.40232,0.7500488179581359
0.40232999999999997,0.8090166310131038
0.40234,0.8127392824163104
0.40235000000000004,0.7648934278507651
0.40236,0.6153145434985015
0.40237,0.2467914031197998
0.40238,0.1435411741011923
0.40238999999999997,0.5477672056595217
0.4024,0.7409308035582713
0.40241000000000005,0.8065059416311434
0.40242,0.8143152301490749
0.40243,0.7720777608317728
0.40244,0.6358959313277526
0.40245,0.2874912020320024
0.40246,0.1139272714388029
0.40247000000000005,0.5190890439081038
0.40248,0.7305278603070842
0.40249,0.8034663207346702
0.4025,0.8155604106550317
0.40251,0.7787986218891465
0.40252,0.6553384464033818
0.40253,0.3295883046715392
0.40254,0.090223091786377
0.40255,0.4868963458451188
0.40256000000000003,0.7186435182943376
0.40257,0.7998272057165239
0.40258,0.8164432756117939
0.40258999999999995,0.7850387264885861
0.4026,0.6736038866905211
0.40261,0.3720843473883567
0.40262,0.0746805046667076
0.40263,0.4509220927269232
0.40264,0.7050465246692569
0.40264999999999995,0.7955068094495369
0.40266,0.8169294892029313
0.40267000000000003,0.7907828225443592
0.40268,0.6906738415032555
0.40269,0.4140905844702998
0.4027,0.0693472265071053
0.40270999999999996,0.4110104391072934
0.40272,0.6894647505695537
0.40273000000000003,0.7904096566226887
0.40274,0.8169810622916482
0.40275,0.7960169461395427
0.40276,0.7065464414990841
0.40276999999999996,0.454867466575269
0.40277999999999997,0.0756999990385999
0.40279000000000004,0.3672131690848302
0.4028,0.6715787205934068
0.40281,0.7844235460666812
0.40282,0.8165553142023501
0.40282999999999997,0.8007276356095822
0.40284,0.7212330890555066
0.40285000000000004,0.4938414035596928
0.40286,0.0943085998681745
0.40287,0.3199285997007235
0.40288,0.6510154228882394
0.40288999999999997,0.7774158015634274
0.4029,0.8156036212733734
0.40291000000000005,0.8049011011462824
0.40292,0.7347553186309863
0.40293,0.5306025970852175
0.40294,0.1246464929210164
0.40295,0.2700846189521572
0.40296,0.6273437479270754
0.40297000000000005,0.7692286454625902
0.40298,0.814069898814844
0.40299,0.8085223410537501
0.403,0.747141885174211
0.40301,0.5648896052338734
0.40302,0.1651300251255006
0.40303,0.2193487959200578
0.40304,0.6000741148163938
0.40305,0.75967350239145
0.40306000000000003,0.8118887469701201
0.40307,0.8115741890408218
0.40308,0.7584261336664821
0.40308999999999995,0.5965663909570944
0.4031,0.2133853202022702
0.40311,0.1703123346961283
0.40312,0.5686668949428503
0.40313,0.7485240228783695
0.40314,0.8089831701960627
0.40314999999999995,0.8140362692447972
0.40316,0.7686436664877441
0.40317000000000003,0.6255966391250839
0.40318,0.26665481320265
0.40319,0.1265433738369933
0.4032,0.5325575668946877
0.40320999999999996,0.7355076265061469
0.40322,0.8052617533693953
0.40323000000000003,0.8158838265856809
0.40324,0.777830297242632
0.40325,0.6520187365884
0.40326,0.3222142742975062
0.40326999999999996,0.0923634706326646
0.40327999999999997,0.4912115764481565
0.40329000000000004,0.7202954374245663
0.4033,0.8006151434475736
0.40331,0.8170863890034491
0.40332,0.7860202592392792
0.40332999999999997,0.6759234479591217
0.40334,0.3776927588360924
0.40335000000000004,0.0722260215259802
0.40336,0.444228673157657
0.40337,0.7024906915652692
0.40338,0.7949116427404049
0.40338999999999997,0.8176062043278798
0.4034,0.7932446223417922
0.40341000000000005,0.697435223596292
0.40342,0.4312472253931999
0.40343,0.0697288338131451
0.40344,0.3915235474939758
0.40345,0.6816161681335206
0.40346,0.7879916672385451
0.40347000000000005,0.8173963768571822
0.40348,0.7995298616375357
0.40349,0.7166973139095054
0.4035,0.4816014003524167
0.40351,0.0865545133822974
0.40352,0.3336113422507104
0.40353,0.6571021848628179
0.40354,0.7796607619894061
0.40355,0.8163986057714616
