Wavelength(um),Intensity
0.5077699999999999,0.589467
0.50778,0.58925
0.5077900000000001,0.589032
0.5078,0.588813
0.50781,0.588593
0.5078199999999999,0.588371
0.50783,0.588147
0.50784,0.587923
0.50785,0.587697
0.50786,0.587469
0.50787,0.58724
0.50788,0.58701
0.50789,0.586779
0.5079,0.586546
0.50791,0.586311
0.50792,0.586076
0.50793,0.585839
0.50794,0.5856
0.50795,0.585361
0.50796,0.58512
0.50797,0.584877
0.50798,0.584633
0.50799,0.584388
0.508,0.584142
0.50801,0.583894
0.50802,0.583644
0.50803,0.583394
0.50804,0.583142
0.50805,0.582888
0.50806,0.582633
0.50807,0.582377
0.50808,0.58212
0.5080899999999999,0.581861
0.5081,0.581601
0.5081100000000001,0.581339
0.50812,0.581076
0.50813,0.580812
0.50814,0.580546
0.50815,0.580279
0.5081600000000001,0.580011
0.50817,0.579741
0.50818,0.57947
0.50819,0.579197
0.5082,0.578923
0.5082099999999999,0.578648
0.50822,0.578371
0.5082300000000001,0.578093
0.50824,0.577814
0.50825,0.577533
0.50826,0.577251
0.50827,0.576968
0.50828,0.576683
0.50829,0.576397
0.5083,0.576109
0.50831,0.57582
0.50832,0.57553
0.50833,0.575239
0.50834,0.574946
0.50835,0.574651
0.50836,0.574355
0.50837,0.574058
0.5083799999999999,0.57376
0.50839,0.57346
0.5084,0.573159
0.50841,0.572856
0.50842,0.572553
0.50843,0.572247
0.50844,0.571941
0.50845,0.571633
0.50846,0.571323
0.50847,0.571013
0.50848,0.570701
0.50849,0.570387
0.5085,0.570073
0.50851,0.569757
0.50852,0.569439
0.5085299999999999,0.56912
0.50854,0.5688
0.5085500000000001,0.568479
0.50856,0.568156
0.50857,0.567832
0.50858,0.567506
0.50859,0.567179
0.5086,0.566851
0.50861,0.566521
0.50862,0.56619
0.50863,0.565858
0.50864,0.565524
0.5086499999999999,0.565189
0.50866,0.564853
0.5086700000000001,0.564515
0.50868,0.564176
0.50869,0.563836
0.5087,0.563494
0.50871,0.563151
0.5087200000000001,0.562807
0.50873,0.562461
0.50874,0.562114
0.50875,0.561765
0.50876,0.561416
0.50877,0.561065
0.50878,0.560712
0.5087900000000001,0.560358
0.5088,0.560003
0.50881,0.559647
0.5088199999999999,0.559289
0.50883,0.55893
0.50884,0.55857
0.50885,0.558208
0.50886,0.557845
