Wavelength (um), Intensity
0.615300, 0.359907
0.615310, 0.445449
0.615320, 0.541894
0.615330, 0.606305
0.615340, 0.632761
0.615350, 0.623226
0.615360, 0.576718
0.615370, 0.49288
0.615380, 0.39328
0.615390, 0.345905
0.615400, 0.399244
0.615410, 0.499483
0.615420, 0.581156
0.615430, 0.625193
0.615440, 0.632407
0.615450, 0.603541
0.615460, 0.536567
0.615470, 0.438665
0.615480, 0.35609
0.615490, 0.362835
0.615500, 0.451734
0.615510, 0.547228
0.615520, 0.609436
0.615530, 0.633711
0.615540, 0.622021
0.615550, 0.573166
0.615560, 0.487178
0.615570, 0.387899
0.615580, 0.345621
0.615590, 0.404124
0.615600, 0.505034
0.615610, 0.584998
0.615620, 0.627016
0.615630, 0.632299
0.615640, 0.601404
0.615650, 0.532265
0.615660, 0.433175
0.615670, 0.353156
0.615680, 0.365404
0.615690, 0.456876
0.615700, 0.551534
0.615710, 0.611965
0.615720, 0.634486
0.615730, 0.62105
0.615740, 0.570281
0.615750, 0.482552
0.615760, 0.383613
0.615770, 0.345521
0.615780, 0.408069
0.615790, 0.509436
0.615800, 0.588047
0.615810, 0.628486
0.615820, 0.632253
0.615830, 0.599749
0.615840, 0.528884
0.615850, 0.42886
0.615860, 0.350904
0.615870, 0.367438
0.615880, 0.460851
0.615890, 0.554863
0.615900, 0.613952
0.615910, 0.635146
0.615920, 0.620378
0.615930, 0.568131
0.615940, 0.479046
0.615950, 0.380352
0.615960, 0.345427
0.615970, 0.410991
0.615980, 0.512713
0.615990, 0.590356
0.616000, 0.629657
0.616010, 0.632321
0.616020, 0.598634
0.616030, 0.526481
0.616040, 0.425721
0.616050, 0.349206
0.616060, 0.368807
0.616070, 0.46364
0.616080, 0.557256
0.616090, 0.615444
0.616100, 0.635736
0.616110, 0.620051
0.616120, 0.566771
0.616130, 0.476696
0.616140, 0.378062
0.616150, 0.345203
0.616160, 0.412829
0.616170, 0.514884
0.616180, 0.591965
0.616190, 0.630567
0.616200, 0.632542
0.616210, 0.598105
0.616220, 0.525099
0.616230, 0.423758
0.616240, 0.347969
0.616250, 0.369416
0.616260, 0.465233
0.616270, 0.558739
0.616280, 0.616474
0.616290, 0.636286
0.616300, 0.620105
0.616310, 0.56624
0.616320, 0.475529
0.616330, 0.376706
0.616340, 0.34476
0.616350, 0.413539
0.616360, 0.515957
0.616370, 0.592897
0.616380, 0.631239
0.616390, 0.632942
0.616400, 0.59819
0.616410, 0.524769
0.616420, 0.422977
0.616430, 0.34714
0.616440, 0.369207
0.616450, 0.465616
0.616460, 0.559324
0.616470, 0.617057
0.616480, 0.636813
0.616490, 0.620556
0.616500, 0.566559
0.616510, 0.475564
0.616520, 0.376274
0.616530, 0.344052
0.616540, 0.413093
0.616550, 0.51593
0.616560, 0.593159
0.616570, 0.631683
0.616580, 0.633529
0.616590, 0.598901
0.616600, 0.525509
0.616610, 0.423391
0.616620, 0.346707
0.616630, 0.368151
0.616640, 0.464774
0.616650, 0.559008
0.616660, 0.617195
0.616670, 0.63732
0.616680, 0.62141
0.616690, 0.567737
0.616700, 0.476818
0.616710, 0.376785
0.616720, 0.343078
0.616730, 0.411475
0.616740, 0.51479
0.616750, 0.592742
0.616760, 0.631893
0.616770, 0.634299
0.616780, 0.600236
0.616790, 0.527321
0.616800, 0.425024
0.616810, 0.346705
0.616820, 0.366256
0.616830, 0.462691
0.616840, 0.557772
0.616850, 0.616872
0.616860, 0.637794
0.616870, 0.622654
0.616880, 0.569765
0.616890, 0.479298
0.616900, 0.378284
0.616910, 0.341886
0.616920, 0.40868
0.616930, 0.51251
0.616940, 0.591623
0.616950, 0.631848
0.616960, 0.635233
0.616970, 0.602176
0.616980, 0.530198
0.616990, 0.427904
0.617000, 0.347211
0.617010, 0.363561
0.617020, 0.459345
0.617030, 0.555581
0.617040, 0.616059
0.617050, 0.638207
0.617060, 0.624261
0.617070, 0.572617
0.617080, 0.483006
0.617090, 0.380843
0.617100, 0.340571
0.617110, 0.404724
0.617120, 0.509052
0.617130, 0.589759
0.617140, 0.631513
0.617150, 0.636297
0.617160, 0.604685
0.617170, 0.534112
0.617180, 0.432067
0.617190, 0.348347
0.617200, 0.360146
0.617210, 0.454716
0.617220, 0.552384
0.617230, 0.614709
0.617240, 0.63852
0.617250, 0.626188
0.617260, 0.576251
0.617270, 0.487932
0.617280, 0.384556
0.617290, 0.33928
0.617300, 0.399639
0.617310, 0.504368
0.617320, 0.587092
0.617330, 0.630837
0.617340, 0.637442
0.617350, 0.607711
0.617360, 0.539023
0.617370, 0.437544
0.617380, 0.350277
0.617390, 0.356134
0.617400, 0.448785
0.617410, 0.548117
0.617420, 0.61276
0.617430, 0.638674
0.617440, 0.628378
0.617450, 0.580609
0.617460, 0.494052
0.617470, 0.389531
0.617480, 0.338217
0.617490, 0.393487
0.617500, 0.498399
0.617510, 0.583547
0.617520, 0.629752
0.617530, 0.638604
0.617540, 0.611186
0.617550, 0.54487
0.617560, 0.444361
0.617570, 0.353199
0.617580, 0.351705
0.617590, 0.441546
0.617600, 0.542696
0.617610, 0.610131
0.617620, 0.6386
0.617630, 0.630757
0.617640, 0.585611
0.617650, 0.501322
0.617660, 0.395882
0.617670, 0.337636
0.617680, 0.386371
0.617690, 0.491085
0.617700, 0.579032
0.617710, 0.628178
0.617720, 0.639706
0.617730, 0.615025
0.617740, 0.551573
0.617750, 0.452527
0.617760, 0.357337
0.617770, 0.347098
0.617780, 0.43301
0.617790, 0.536029
0.617800, 0.606725
0.617810, 0.638209
0.617820, 0.633239
0.617830, 0.591164
0.617840, 0.509679
0.617850, 0.403713
0.617860, 0.337848
0.617870, 0.378445
0.617880, 0.482365
0.617890, 0.573436
0.617900, 0.626012
0.617910, 0.640654
0.617920, 0.61913
0.617930, 0.559032
0.617940, 0.462024
0.617950, 0.362928
0.617960, 0.342627
0.617970, 0.42322
0.617980, 0.528008
0.617990, 0.602426
0.618000, 0.637401
0.618010, 0.635721
0.618020, 0.597154
0.618030, 0.519031
0.618040, 0.413107
0.618050, 0.339207
0.618060, 0.369935
0.618070, 0.472188
0.618080, 0.566631
0.618090, 0.623139
0.618100, 0.641341
0.618110, 0.623386
0.618120, 0.567124
0.618130, 0.472803
0.618140, 0.370204
0.618150, 0.338681
0.618160, 0.412271
0.618170, 0.518523
0.618180, 0.597099
0.618190, 0.636055
0.618200, 0.638087
0.618210, 0.603454
0.618220, 0.529257
0.618230, 0.424108
0.618240, 0.342101
0.618250, 0.361154
0.618260, 0.460526
0.618270, 0.558474
0.618280, 0.619421
0.618290, 0.641645
0.618300, 0.627666
0.618310, 0.575708
0.618320, 0.484775
0.618330, 0.379367
0.618340, 0.335727
0.618350, 0.400326
0.618360, 0.507463
0.618370, 0.590588
0.618380, 0.634036
0.618390, 0.640209
0.618400, 0.609919
0.618410, 0.54021
0.618420, 0.43671
0.618430, 0.346922
0.618440, 0.352519
0.618450, 0.447393
0.618460, 0.54881
0.618470, 0.614701
0.618480, 0.641428
0.618490, 0.631828
0.618500, 0.584621
0.618510, 0.497806
0.618520, 0.390565
0.618530, 0.334301
0.618540, 0.387651
0.618550, 0.494729
0.618560, 0.58272
0.618570, 0.631187
0.618580, 0.641941
0.618590, 0.616392
0.618600, 0.551713
0.618610, 0.450839
0.618620, 0.354042
0.618630, 0.344569
0.618640, 0.432871
0.618650, 0.537475
0.618660, 0.608801
0.618670, 0.640534
0.618680, 0.635718
0.618690, 0.593685
0.618700, 0.511718
0.618710, 0.403868
0.618720, 0.334984
0.618730, 0.374639
0.618740, 0.480256
0.618750, 0.573301
0.618760, 0.627332
0.618770, 0.643127
0.618780, 0.622704
0.618790, 0.563565
0.618800, 0.466353
0.618810, 0.363767
0.618820, 0.337962
0.618830, 0.417142
0.618840, 0.524308
0.618850, 0.601519
0.618860, 0.638789
0.618870, 0.639171
0.618880, 0.602709
0.618890, 0.52629
0.618900, 0.419245
0.618910, 0.338359
0.618920, 0.361843
0.618930, 0.464032
0.618940, 0.562123
0.618950, 0.622273
0.618960, 0.643593
0.618970, 0.628674
0.618980, 0.575543
0.618990, 0.483036
0.619000, 0.376296
0.619010, 0.333462
0.619020, 0.400532
0.619030, 0.509167
0.619040, 0.592632
0.619050, 0.636
0.619060, 0.642009
0.619070, 0.611489
0.619080, 0.541268
0.619090, 0.43655
0.619100, 0.344954
0.619110, 0.349996
0.619120, 0.446143
0.619130, 0.548971
0.619140, 0.615784
0.619150, 0.643148
0.619160, 0.634112
0.619170, 0.587411
0.619180, 0.500606
0.619190, 0.39168
0.619200, 0.331894
0.619210, 0.383558
0.619220, 0.491954
0.619230, 0.581895
0.619240, 0.631948
0.619250, 0.644038
0.619260, 0.619813
0.619270, 0.556367
0.619280, 0.455519
0.619290, 0.355173
0.619300, 0.340018
0.619310, 0.42682
0.619320, 0.533636
0.619330, 0.607615
0.619340, 0.64158
0.619350, 0.638819
0.619360, 0.598924
0.619370, 0.518726
0.619380, 0.409794
0.619390, 0.334071
0.619400, 0.366974
0.619410, 0.472653
0.619420, 0.569044
0.619430, 0.626389
0.619440, 0.645052
0.619450, 0.627466
0.619460, 0.571288
0.619470, 0.475784
0.619480, 0.369219
0.619490, 0.332973
0.619500, 0.406508
0.619510, 0.515938
0.619520, 0.597488
0.619530, 0.638655
0.619540, 0.642583
0.619550, 0.60983
0.619560, 0.537023
0.619570, 0.430328
0.619580, 0.340686
0.619590, 0.351802
0.619600, 0.451393
0.619610, 0.553811
0.619620, 0.619048
0.619630, 0.644825
0.619640, 0.634224
0.619650, 0.585727
0.619660, 0.49689
0.619670, 0.387039
0.619680, 0.329998
0.619690, 0.385932
0.619700, 0.495768
0.619710, 0.585099
0.619720, 0.634112
0.619730, 0.645183
0.619740, 0.619881
0.619750, 0.555106
0.619760, 0.452798
0.619770, 0.35219
0.619780, 0.339325
0.619790, 0.42852
0.619800, 0.535945
0.619810, 0.60962
0.619820, 0.643107
0.619830, 0.639857
0.619840, 0.599381
0.619850, 0.518331
0.619860, 0.408297
0.619870, 0.332152
0.619880, 0.366168
0.619890, 0.473147
0.619900, 0.57013
0.619910, 0.627653
0.619920, 0.646377
0.619930, 0.628826
0.619940, 0.572582
0.619950, 0.476592
0.619960, 0.368687
0.619970, 0.331006
0.619980, 0.4047
0.619990, 0.515249
0.620000, 0.597764
0.620010, 0.639619
0.620020, 0.644129
0.620030, 0.611956
0.620040, 0.53958
0.620050, 0.432386
0.620060, 0.340241
0.620070, 0.348671
0.620080, 0.44832
0.620090, 0.552262
0.620100, 0.618947
0.620110, 0.645905
0.620120, 0.636417
0.620130, 0.589077
0.620140, 0.501015
0.620150, 0.389866
0.620160, 0.328327
0.620170, 0.381024
0.620180, 0.491645
0.620190, 0.583113
0.620200, 0.634048
0.620210, 0.646786
0.620220, 0.623172
0.620230, 0.560122
0.620240, 0.45849
0.620250, 0.354627
0.620260, 0.33522
0.620270, 0.421877
0.620280, 0.531219
0.620290, 0.607622
0.620300, 0.643472
0.620310, 0.642402
0.620320, 0.604239
0.620330, 0.525349
0.620340, 0.415002
0.620350, 0.332537
0.620360, 0.359078
0.620370, 0.465276
0.620380, 0.565292
0.620390, 0.626037
0.620400, 0.647557
0.620410, 0.632756
0.620420, 0.579478
0.620430, 0.485667
0.620440, 0.375095
0.620450, 0.327746
0.620460, 0.394897
0.620470, 0.506831
0.620480, 0.593267
0.620490, 0.638749
0.620500, 0.646519
0.620510, 0.617746
0.620520, 0.548908
0.620530, 0.443042
0.620540, 0.344358
0.620550, 0.340939
0.620560, 0.436652
0.620570, 0.54395
0.620580, 0.615182
0.620590, 0.646136
0.620600, 0.640444
0.620610, 0.597221
0.620620, 0.512946
0.620630, 0.40083
0.620640, 0.328006
0.620650, 0.36908
0.620660, 0.479148
0.620670, 0.57545
0.620680, 0.631357
0.620690, 0.648485
0.620700, 0.629302
0.620710, 0.571076
0.620720, 0.472736
0.620730, 0.363754
0.620740, 0.328996
0.620750, 0.406841
0.620760, 0.518834
0.620770, 0.601033
0.620780, 0.642178
0.620790, 0.645965
0.620800, 0.612975
0.620810, 0.539416
0.620820, 0.430513
0.620830, 0.337171
0.620840, 0.346786
0.620850, 0.448611
0.620860, 0.553754
0.620870, 0.620862
0.620880, 0.647988
0.620890, 0.638627
0.620900, 0.591323
0.620910, 0.502797
0.620920, 0.389843
0.620930, 0.325564
0.620940, 0.377651
0.620950, 0.489911
0.620960, 0.583104
0.620970, 0.635284
0.620980, 0.649031
0.620990, 0.626416
0.621000, 0.564282
0.621010, 0.462532
0.621020, 0.355445
0.621030, 0.330879
0.621040, 0.416286
0.621050, 0.527847
0.621060, 0.606772
0.621070, 0.644668
0.621080, 0.645443
0.621090, 0.609212
0.621100, 0.532029
0.621110, 0.421022
0.621120, 0.332316
0.621130, 0.351742
0.621140, 0.457571
0.621150, 0.56091
0.621160, 0.624989
0.621170, 0.649322
0.621180, 0.63725
0.621190, 0.586891
0.621200, 0.495215
0.621210, 0.381895
0.621220, 0.324261
0.621230, 0.384117
0.621240, 0.49763
0.621250, 0.588547
0.621260, 0.638104
0.621270, 0.649462
0.621280, 0.624386
0.621290, 0.559424
0.621300, 0.455254
0.621310, 0.349733
0.621320, 0.332474
0.621330, 0.422908
0.621340, 0.534054
0.621350, 0.610756
0.621360, 0.646465
0.621370, 0.645196
0.621380, 0.606735
0.621390, 0.527036
0.621400, 0.414595
0.621410, 0.329141
0.621420, 0.3551
0.621430, 0.463466
0.621440, 0.56564
0.621450, 0.627797
0.621460, 0.650355
0.621470, 0.636539
0.621480, 0.584189
0.621490, 0.490425
0.621500, 0.376811
0.621510, 0.323372
0.621520, 0.388054
0.621530, 0.502383
0.621540, 0.591992
0.621550, 0.640015
0.621560, 0.649965
0.621570, 0.623423
0.621580, 0.556741
0.621590, 0.451023
0.621600, 0.346257
0.621610, 0.333148
0.621620, 0.426527
0.621630, 0.537591
0.621640, 0.613167
0.621650, 0.647736
0.621660, 0.645391
0.621670, 0.605739
0.621680, 0.524637
0.621690, 0.411232
0.621700, 0.327175
0.621710, 0.356415
0.621720, 0.46627
0.621730, 0.568085
0.621740, 0.629438
0.621750, 0.651223
0.621760, 0.636642
0.621770, 0.58339
0.621780, 0.488572
0.621790, 0.374465
0.621800, 0.322436
0.621810, 0.389214
0.621820, 0.504217
0.621830, 0.593559
0.621840, 0.641134
0.621850, 0.650653
0.621860, 0.623654
0.621870, 0.556381
0.621880, 0.449923
0.621890, 0.344807
0.621900, 0.332537
0.621910, 0.427037
0.621920, 0.538524
0.621930, 0.6141
0.621940, 0.648568
0.621950, 0.646117
0.621960, 0.606329
0.621970, 0.52495
0.621980, 0.410953
0.621990, 0.326191
0.622000, 0.355457
0.622010, 0.465951
0.622020, 0.5683
0.622030, 0.629973
0.622040, 0.651986
0.622050, 0.637625
0.622060, 0.584578
0.622070, 0.489742
0.622080, 0.37484
0.622090, 0.321271
0.622100, 0.387471
0.622110, 0.503123
0.622120, 0.593282
0.622130, 0.641497
0.622140, 0.651561
0.622150, 0.625124
0.622160, 0.558404
0.622170, 0.452016
0.622180, 0.345372
0.622190, 0.330537
0.622200, 0.424367
0.622210, 0.536837
0.622220, 0.613557
0.622230, 0.648968
0.622240, 0.647383
0.622250, 0.608524
0.622260, 0.528012
0.622270, 0.413824
0.622280, 0.326229
0.622290, 0.352183
0.622300, 0.462452
0.622310, 0.566249
0.622320, 0.62938
0.622330, 0.652627
0.622340, 0.639471
0.622350, 0.587745
0.622360, 0.493962
0.622370, 0.378046
0.622380, 0.319989
0.622390, 0.382804
0.622400, 0.499029
0.622410, 0.591097
0.622420, 0.641054
0.622430, 0.652645
0.622440, 0.627784
0.622450, 0.562776
0.622460, 0.457347
0.622470, 0.348155
0.622480, 0.327311
0.622490, 0.418477
0.622500, 0.532429
0.622510, 0.611453
0.622520, 0.648865
0.622530, 0.649118
0.622540, 0.612247
0.622550, 0.533775
0.622560, 0.419953
0.622570, 0.327609
0.622580, 0.346753
0.622590, 0.455686
0.622600, 0.561799
0.622610, 0.62755
0.622620, 0.65305
0.622630, 0.642079
0.622640, 0.592782
0.622650, 0.501194
0.622660, 0.384315
0.622670, 0.319006
0.622680, 0.375314
0.622690, 0.491795
0.622700, 0.586846
0.622710, 0.639676
0.622720, 0.653783
0.622730, 0.631503
0.622740, 0.569364
0.622750, 0.465927
0.622760, 0.353556
0.622770, 0.323307
0.622780, 0.409374
0.622790, 0.525111
0.622800, 0.607606
0.622810, 0.648107
0.622820, 0.651173
0.622830, 0.617329
0.622840, 0.542096
0.622850, 0.429461
0.622860, 0.330919
0.622870, 0.339564
0.622880, 0.445559
0.622890, 0.554724
0.622900, 0.624283
0.622910, 0.653079
0.622920, 0.645267
0.622930, 0.599485
0.622940, 0.511311
0.622950, 0.393948
0.622960, 0.319057
0.622970, 0.365276
0.622980, 0.481231
0.622990, 0.580273
0.623000, 0.637144
0.623010, 0.654775
0.623020, 0.636061
0.623030, 0.577934
0.623040, 0.477696
0.623050, 0.36212
0.623060, 0.319312
0.623070, 0.39717
0.623080, 0.514618
0.623090, 0.601738
0.623100, 0.646457
0.623110, 0.653317
0.623120, 0.623511
0.623130, 0.552725
0.623140, 0.442422
0.623150, 0.33697
0.623160, 0.331334
0.623170, 0.432011
0.623180, 0.544702
0.623190, 0.619283
0.623200, 0.65246
0.623210, 0.648772
0.623220, 0.607556
0.623230, 0.524077
0.623240, 0.407235
0.623250, 0.321179
0.623260, 0.353231
0.623270, 0.46713
0.623280, 0.571018
0.623290, 0.633148
0.623300, 0.655344
0.623310, 0.641156
0.623320, 0.588149
0.623330, 0.492476
0.623340, 0.37444
0.623350, 0.316479
0.623360, 0.382172
0.623370, 0.500628
0.623380, 0.593465
0.623390, 0.643592
0.623400, 0.655246
0.623410, 0.630449
0.623420, 0.565297
0.623430, 0.458788
0.623440, 0.346703
0.623450, 0.323181
0.623460, 0.415106
0.623470, 0.531327
0.623480, 0.61215
0.623490, 0.650852
0.623500, 0.652255
0.623510, 0.616602
0.623520, 0.539121
0.623530, 0.424351
0.623540, 0.326653
0.623550, 0.34012
0.623560, 0.449336
0.623570, 0.558621
0.623580, 0.627278
0.623590, 0.655128
0.623600, 0.646412
0.623610, 0.59957
0.623620, 0.509931
0.623630, 0.39101
0.623640, 0.316333
0.623650, 0.365035
0.623660, 0.482806
0.623670, 0.582294
0.623680, 0.639092
0.623690, 0.656576
0.623700, 0.63772
0.623710, 0.579329
0.623720, 0.478317
0.623730, 0.36103
0.623740, 0.316709
0.623750, 0.395173
0.623760, 0.514137
0.623770, 0.602372
0.623780, 0.647825
0.623790, 0.655305
0.623800, 0.626151
0.623810, 0.555929
0.623820, 0.445234
0.623830, 0.336847
0.623840, 0.32743
0.623850, 0.427865
0.623860, 0.542532
0.623870, 0.619012
0.623880, 0.653686
0.623890, 0.651381
0.623900, 0.611667
0.623910, 0.529539
0.623920, 0.412064
0.623930, 0.320666
0.623940, 0.346963
0.623950, 0.460902
0.623960, 0.56762
0.623970, 0.632428
0.623980, 0.656846
0.623990, 0.644834
0.624000, 0.594234
0.624010, 0.50052
0.624020, 0.380608
0.624030, 0.313996
0.624040, 0.373026
0.624050, 0.492675
0.624060, 0.589315
0.624070, 0.642846
0.624080, 0.657436
0.624090, 0.63566
0.624100, 0.573854
0.624110, 0.469496
0.624120, 0.35297
0.624130, 0.317303
0.624140, 0.403111
0.624150, 0.522146
0.624160, 0.607701
0.624170, 0.650478
0.624180, 0.655548
0.624190, 0.623839
0.624200, 0.550598
0.624210, 0.437419
0.624220, 0.331295
0.624230, 0.32992
0.624240, 0.434922
0.624250, 0.548742
0.624260, 0.622948
0.624270, 0.655508
0.624280, 0.651238
0.624290, 0.609339
0.624300, 0.524656
0.624310, 0.40561
0.624320, 0.317421
0.624330, 0.350247
0.624340, 0.466621
0.624350, 0.572221
0.624360, 0.635262
0.624370, 0.658087
0.624380, 0.644532
0.624390, 0.59214
0.624400, 0.49639
0.624410, 0.375726
0.624420, 0.312501
0.624430, 0.376157
0.624440, 0.496898
0.624450, 0.592558
0.624460, 0.644853
0.624470, 0.658332
0.624480, 0.635429
0.624490, 0.572257
0.624500, 0.466394
0.624510, 0.349642
0.624520, 0.316765
0.624530, 0.405422
0.624540, 0.52492
0.624550, 0.609856
0.624560, 0.651912
0.624570, 0.656325
0.624580, 0.623914
0.624590, 0.549767
0.624600, 0.435541
0.624610, 0.32923
0.624620, 0.329486
0.624630, 0.436048
0.624640, 0.550236
0.624650, 0.624281
0.624660, 0.656605
0.624670, 0.652119
0.624680, 0.609969
0.624690, 0.524849
0.624700, 0.405008
0.624710, 0.316059
0.624720, 0.349184
0.624730, 0.466454
0.624740, 0.572663
0.624750, 0.636025
0.624760, 0.659072
0.624770, 0.645743
0.624780, 0.593581
0.624790, 0.497826
0.624800, 0.376249
0.624810, 0.311104
0.624820, 0.373961
0.624830, 0.49551
0.624840, 0.592197
0.624850, 0.645281
0.624860, 0.65942
0.624870, 0.637204
0.624880, 0.574767
0.624890, 0.469211
0.624900, 0.350889
0.624910, 0.314561
0.624920, 0.401853
0.624930, 0.522493
0.624940, 0.608938
0.624950, 0.652224
0.624960, 0.65773
0.624970, 0.626495
0.624980, 0.553597
0.624990, 0.439743
0.625000, 0.330555
0.625010, 0.325825
0.625020, 0.431095
0.625030, 0.547004
0.625040, 0.623039
0.625050, 0.657009
0.625060, 0.654057
0.625070, 0.613607
0.625080, 0.530215
0.625090, 0.410407
0.625100, 0.316639
0.625110, 0.343647
0.625120, 0.46027
0.625130, 0.568874
0.625140, 0.634675
0.625150, 0.659768
0.625160, 0.648436
0.625170, 0.598534
0.625180, 0.504881
0.625190, 0.382416
0.625200, 0.31007
0.625210, 0.366399
0.625220, 0.488342
0.625230, 0.588092
0.625240, 0.644023
0.625250, 0.660605
0.625260, 0.640883
0.625270, 0.581291
0.625280, 0.477998
0.625290, 0.357137
0.625300, 0.311147
0.625310, 0.392361
0.625320, 0.514628
0.625330, 0.604739
0.625340, 0.651247
0.625350, 0.659603
0.625360, 0.631403
0.625370, 0.561928
0.625380, 0.450142
0.625390, 0.335973
0.625400, 0.319505
0.625410, 0.419945
0.625420, 0.538729
0.625430, 0.618951
0.625440, 0.656494
0.625450, 0.656823
0.625460, 0.619995
0.625470, 0.540552
0.625480, 0.422081
0.625490, 0.320185
0.625500, 0.334207
0.625510, 0.447833
0.625520, 0.560458
0.625530, 0.630883
0.625540, 0.659889
0.625550, 0.652307
0.625560, 0.606659
0.625570, 0.517345
0.625580, 0.39477
0.625590, 0.310718
0.625600, 0.353936
0.625610, 0.475024
0.625620, 0.579774
0.625630, 0.640697
0.625640, 0.66154
0.625650, 0.646083
0.625660, 0.591405
0.625670, 0.492594
0.625680, 0.369309
0.625690, 0.308049
0.625700, 0.37722
0.625710, 0.500823
0.625720, 0.596729
0.625730, 0.648545
0.625740, 0.661531
0.625750, 0.638168
0.625760, 0.574268
0.625770, 0.46671
0.625780, 0.34687
0.625790, 0.31212
0.625800, 0.402632
0.625810, 0.524791
0.625820, 0.611431
0.625830, 0.654569
0.625840, 0.659932
0.625850, 0.628569
0.625860, 0.555314
0.625870, 0.440244
0.625880, 0.328582
0.625890, 0.322369
0.625900, 0.428923
0.625910, 0.546693
0.625920, 0.624012
0.625930, 0.658892
0.625940, 0.656794
0.625950, 0.617294
0.625960, 0.53466
0.625970, 0.413894
0.625980, 0.315396
0.625990, 0.337844
0.626000, 0.455091
0.626010, 0.566438
0.626020, 0.634618
0.626030, 0.661621
0.626040, 0.652156
0.626050, 0.604353
0.626060, 0.512488
0.626070, 0.388488
0.626080, 0.307962
0.626090, 0.357365
0.626100, 0.480392
0.626110, 0.584033
0.626120, 0.64339
0.626130, 0.662849
0.626140, 0.646046
0.626150, 0.589768
0.626160, 0.489063
0.626170, 0.364944
0.626180, 0.306541
0.626190, 0.379691
0.626200, 0.504318
0.626210, 0.599547
0.626220, 0.650463
0.626230, 0.662649
0.626240, 0.638484
0.626250, 0.573578
0.626260, 0.464742
0.626270, 0.344213
0.626280, 0.310977
0.626290, 0.403658
0.626300, 0.526554
0.626310, 0.613085
0.626320, 0.655958
0.626330, 0.661084
0.626340, 0.629487
0.626350, 0.555851
0.626360, 0.439988
0.626370, 0.327188
0.626380, 0.320738
0.626390, 0.428261
